timestamp,pair,direction,direction_score,market_regime,entry_price,ema20,ema50,ema200,ema20_slope,ema50_slope,ema200_slope,rsi,macd,atr,structure_classification,momentum_classification,volatility_classification,forward_1h_price,result_1h,forward_2h_price,result_2h,forward_3h_price,result_3h,forward_4h_price,result_4h,forward_6h_price,result_6h,forward_8h_price,result_8h,forward_12h_price,result_12h,forward_24h_price,result_24h,trade_1_1_gross,trade_1_1_net_r,trade_1_5_1_gross,trade_1_5_1_net_r,trade_2_1_gross,trade_2_1_net_r
2025-12-10T18:00:00.000Z,GBP/USD,LONG,0.7008,HIGH_VOLATILITY,1.3345699999999998,1.3320325557868826,1.3319094966605254,1.3289683082292056,0.00008873703328311127,0.0000198338463781682,0.00002556813439109513,66.1681430781949,0.0005371365745798773,0.0013696984912425748,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.33352,LOSS,1.336515,WIN,1.338495,WIN,1.338145,WIN,1.3388550000000001,WIN,1.338215,WIN,1.3361800000000001,WIN,1.34212,WIN,LOSS,-1.1168140295276137,LOSS,-1.1168140295276137,LOSS,-1.1168140295276137
2025-12-10T19:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.33352,1.3321742171405129,1.3319726536542302,1.3290135986945868,0.00010210739907763814,0.000028041376878070725,0.000027043121589456306,58.6898550866243,0.0005824851051448032,0.0013907914561538215,BULLISH_STRUCTURE,WEAKENING,EXPANDING,1.336515,WIN,1.338495,WIN,1.338145,WIN,1.338015,WIN,1.33777,WIN,1.337065,WIN,1.33694,WIN,1.3413499999999998,WIN,WIN,0.712393976659779,WIN,1.2123939766597789,WIN,1.7123939766597789
2025-12-10T20:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.336515,1.3325876250318927,1.3321507848834762,1.329088239503596,0.00012886473636160658,0.000041963653885184874,0.000028887684948074444,69.33567034182886,0.0008502939526797704,0.0016053777807142732,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.338495,WIN,1.338145,WIN,1.338015,WIN,1.3388550000000001,WIN,1.338215,WIN,1.3367149999999999,WIN,1.33701,WIN,1.339045,WIN,WIN,0.8567315414708059,WIN,1.3567315414708059,WIN,1.8567315414708059
2025-12-10T21:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.338495,1.3331502321717126,1.3323995776331437,1.3291818391105255,0.00016993023266549328,0.00006228086147997325,0.000031222092582166014,74.08956873686843,0.0012083744576980582,0.001700350796377533,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.338145,LOSS,1.338015,LOSS,1.3388550000000001,WIN,1.33777,LOSS,1.337065,LOSS,1.33691,LOSS,1.3366799999999999,LOSS,1.3393899999999999,WIN,LOSS,-1.1235039266293947,LOSS,-1.1235039266293947,LOSS,-1.1235039266293947
2025-12-11T10:00:00.000Z,GBP/USD,LONG,0.6300,TREND_UP,1.3372,1.3360822796370753,1.334379889032758,1.3301765288409495,0.00016575958256154173,0.00013363489425959857,0.00006952764192589597,59.6237666468725,0.001139855118342581,0.0013929572666050104,BULLISH_STRUCTURE,REVERSING,NORMAL,1.337825,WIN,1.3385950000000002,WIN,1.338915,WIN,1.340785,WIN,1.3434599999999999,WIN,1.34212,WIN,1.338665,WIN,1.33828,WIN,WIN,0.8564205774327674,WIN,1.3564205774327676,WIN,1.8564205774327676
2025-12-11T11:00:00.000Z,GBP/USD,LONG,0.6300,TREND_UP,1.337825,1.3362482530049729,1.3345149914236303,1.330252633031587,0.00014080379148174936,0.0001246187719836823,0.00007132098574406717,62.332520840991904,0.001141972205816577,0.0013877460332760803,BULLISH_STRUCTURE,REVERSING,NORMAL,1.3385950000000002,WIN,1.338915,WIN,1.340785,WIN,1.341765,WIN,1.342555,WIN,1.3413499999999998,WIN,1.339175,WIN,1.3376350000000001,LOSS,WIN,0.8630873405911487,WIN,1.3630873405911488,WIN,1.8630873405911488
2025-12-11T14:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.340785,1.3370930674183252,1.3350743541774934,1.3305241327022583,0.0001430555033972438,0.0001268437290823757,0.00007541173094891049,72.69581581073963,0.0014183091220441035,0.0015054019807243235,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.341765,WIN,1.3434599999999999,WIN,1.342555,WIN,1.34212,WIN,1.339045,LOSS,1.338665,LOSS,1.33922,LOSS,1.336975,LOSS,WIN,0.8870733517181849,WIN,1.3870733517181848,WIN,1.8870733517181848
2025-12-11T15:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.341765,1.3375380133784847,1.3353367324450427,1.3306359821281064,0.00016966093997012504,0.0001384346647031593,0.00007677975179605272,75.23571791306591,0.0016175069966437583,0.0015393018392440055,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.3434599999999999,WIN,1.342555,WIN,1.34212,WIN,1.3413499999999998,LOSS,1.3393899999999999,LOSS,1.339175,LOSS,1.339115,LOSS,1.3372700000000002,LOSS,WIN,0.8635745149872891,LOSS,-1.136425485012711,LOSS,-1.136425485012711
2025-12-11T16:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.3434599999999999,1.3381020121043434,1.335655291957002,1.3307635842959862,0.00020848943519774705,0.0001556474284348059,0.00007820560760772885,78.89288612351555,0.00189035425455919,0.0015997088507265825,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.342555,LOSS,1.34212,LOSS,1.3413499999999998,LOSS,1.339045,LOSS,1.338665,LOSS,1.33935,LOSS,1.3390900000000001,LOSS,1.3355000000000001,LOSS,LOSS,-1.1000182001413985,LOSS,-1.1000182001413985,LOSS,-1.1000182001413985
2025-12-15T12:00:00.000Z,GBP/USD,LONG,0.6601,BREAKOUT,1.3383500000000002,1.337207443184318,1.3371408628153472,1.3332660890069874,-0.000015246973857900532,-0.000010193255355754246,0.00003862640888655511,56.84381246491266,0.00003932203431822323,0.001311943888985135,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.33901,WIN,1.3387349999999998,WIN,1.33968,WIN,1.339485,WIN,1.33679,LOSS,1.33731,LOSS,1.337915,LOSS,1.343095,WIN,WIN,0.8627990102996634,LOSS,-1.1372009897003366,LOSS,-1.1372009897003366
2025-12-15T13:00:00.000Z,GBP/USD,LONG,0.6689,BREAKOUT,1.33901,1.337379115262002,1.3372141623127844,1.3333232423502015,0.000007507150192509005,-0.000001022095197841547,0.000038936507348855434,60.11139246749596,0.00017434073645961057,0.0012968050397719182,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.3387349999999998,LOSS,1.33968,WIN,1.339485,WIN,1.337985,LOSS,1.3366099999999999,LOSS,1.337405,LOSS,1.3369900000000001,LOSS,1.343655,WIN,LOSS,-1.1388026684654968,LOSS,-1.1388026684654968,LOSS,-1.1388026684654968
2025-12-15T15:00:00.000Z,GBP/USD,LONG,0.7100,BREAKOUT,1.33968,1.337715080747353,1.3373681636728167,1.3334398062005974,0.00006594273368517038,0.00002432046245926899,0.00004024597651264254,62.67492382423308,0.0003928006097964065,0.0013274492434768345,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.339485,LOSS,1.337985,LOSS,1.33679,LOSS,1.3366099999999999,LOSS,1.337405,LOSS,1.337465,LOSS,1.336925,LOSS,1.344325,WIN,LOSS,-1.150664894332337,LOSS,-1.150664894332337,LOSS,-1.150664894332337
2025-12-15T16:00:00.000Z,GBP/USD,LONG,0.6300,BREAKOUT,1.339485,1.3378836444857003,1.337451176862118,1.3334999573826811,0.00009359853727025752,0.00003734039221886493,0.00004111943207838379,61.20045720768916,0.0004797915650511797,0.0013526314403713394,BULLISH_STRUCTURE,WEAKENING,NORMAL,1.337985,LOSS,1.33679,LOSS,1.3366099999999999,LOSS,1.33731,LOSS,1.337735,LOSS,1.337915,LOSS,1.33655,LOSS,1.34158,WIN,LOSS,-1.1404669404607004,LOSS,-1.1404669404607004,LOSS,-1.1404669404607004
2025-12-16T20:00:00.000Z,GBP/USD,LONG,0.6144,HIGH_VOLATILITY,1.3425850000000001,1.340883328195118,1.3392255734271727,1.334972509540209,0.00032564898160285265,0.00017562214795325686,0.00005572377163145572,60.82453132897856,0.0014032523864246915,0.001975803524381255,BULLISH_STRUCTURE,WEAKENING,HIGH,1.342475,LOSS,1.3421349999999999,LOSS,1.342185,LOSS,1.34254,LOSS,1.3424749999999999,LOSS,1.34098,LOSS,1.33228,LOSS,1.337685,LOSS,LOSS,-1.08604094379943,LOSS,-1.08604094379943,LOSS,-1.08604094379943
2025-12-19T01:00:00.000Z,GBP/USD,LONG,0.6204,LOW_VOLATILITY,1.338485,1.3381540369478493,1.3380356289161741,1.336159602755305,0.000043773601181657545,0.000020152127941763408,0.000020927706503318222,52.1377324219598,0.0002430596712572619,0.001617317632470881,BULLISH_STRUCTURE,REVERSING,CONTRACTING,1.33826,LOSS,1.33792,LOSS,1.33777,LOSS,1.337225,LOSS,1.338355,LOSS,1.33741,LOSS,1.33734,LOSS,1.33894,WIN,LOSS,-1.1174784694023643,LOSS,-1.1174784694023643,LOSS,-1.1174784694023643
2025-12-22T05:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.339905,1.3384257190230966,1.3381130002096402,1.3366131664593137,0.00006753106537737897,0.0000270056106776195,0.000014834323901336954,60.97855844188048,0.00043349577697870956,0.0012483407947649831,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.339715,LOSS,1.3394050000000002,LOSS,1.34138,WIN,1.3419949999999998,WIN,1.343525,WIN,1.3433549999999999,WIN,1.345585,WIN,1.34878,WIN,WIN,0.8798405045890437,WIN,1.3798405045890438,WIN,1.8798405045890438
2025-12-22T08:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.34138,1.3388919756807494,1.3383477903797483,1.3367183535265557,0.00010652343315913033,0.00004829977094622207,0.00001778525399278402,66.61401789920984,0.0006422113172424027,0.001267847932251684,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.3419949999999998,WIN,1.34244,WIN,1.343525,WIN,1.343875,WIN,1.34378,WIN,1.345405,WIN,1.34584,WIN,1.35018,WIN,WIN,0.8422523751371506,WIN,1.3422523751371505,WIN,1.8422523751371505
2025-12-22T09:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.3419949999999998,1.3391875018063923,1.3384908182079935,1.336770857471565,0.00012809496100345602,0.000059465445635570594,0.00001916363995781545,68.95381791546137,0.0008066967194448882,0.0012801445085194286,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.34244,WIN,1.343525,WIN,1.343875,WIN,1.3433549999999999,WIN,1.3450449999999998,WIN,1.345585,WIN,1.34578,WIN,1.350985,WIN,WIN,0.867202492477494,WIN,1.3672024924774941,WIN,1.8672024924774941
2025-12-22T10:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.34244,1.339497263539117,1.33864568808219,1.3368272668499575,0.00015123010624255425,0.00007168303545434142,0.00002087836471705001,70.56149883178901,0.0009618724992965788,0.0012904913293394701,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.343525,WIN,1.343875,WIN,1.3433549999999999,WIN,1.34378,WIN,1.345405,WIN,1.3470900000000001,WIN,1.34626,WIN,1.35056,WIN,WIN,0.8450202682862296,WIN,1.3450202682862296,WIN,1.8450202682862296
2025-12-22T11:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.343525,1.3398808574877723,1.3388370336475943,1.3368939109609033,0.00017714358929770197,0.00008547278615502938,0.000022989027754691804,74.08516327324278,0.001159040161581304,0.0013122419486723662,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.343875,WIN,1.3433549999999999,LOSS,1.34378,WIN,1.3450449999999998,WIN,1.345585,WIN,1.3462,WIN,1.34625,WIN,1.35158,WIN,WIN,0.8399685361281838,WIN,1.339968536128184,WIN,1.839968536128184
2025-12-22T12:00:00.000Z,GBP/USD,LONG,0.6110,LOW_VOLATILITY,1.343875,1.3402612520127464,1.3390346009555318,1.3369633745334317,0.00020336800936457614,0.00009986601022738161,0.000025386022070783746,75.11972638893022,0.0013282280432964644,0.001290653238052924,BULLISH_STRUCTURE,STRENGTHENING,LOW,1.3433549999999999,LOSS,1.34378,LOSS,1.3450449999999998,WIN,1.345405,WIN,1.3470900000000001,WIN,1.34584,WIN,1.3468,WIN,1.350355,WIN,WIN,0.8372916955472495,WIN,1.3372916955472496,WIN,1.8372916955472496
2025-12-22T15:00:00.000Z,GBP/USD,LONG,0.7008,HIGH_VOLATILITY,1.3450449999999998,1.3412612425823807,1.3396054986982187,1.3371732798625113,0.0002808485831636974,0.00014520720373534712,0.00003366679553930943,75.95359512161475,0.0016262259401524926,0.0013997158032078487,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.345405,WIN,1.345585,WIN,1.3470900000000001,WIN,1.3462,WIN,1.34578,WIN,1.34625,WIN,1.34826,WIN,1.34842,WIN,WIN,0.8785467738448048,WIN,1.3785467738448047,WIN,1.8785467738448047
2025-12-22T16:00:00.000Z,GBP/USD,LONG,0.7008,HIGH_VOLATILITY,1.345405,1.3416558861459635,1.339832930121818,1.3372551875255712,0.0003059475858993542,0.00016086135699624346,0.00003670353086382011,76.93335537803532,0.001749753321851566,0.0014043789601215773,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.345585,WIN,1.3470900000000001,WIN,1.3462,WIN,1.34584,WIN,1.34626,WIN,1.3468,WIN,1.34891,WIN,1.3483800000000001,WIN,WIN,0.8647088817227337,WIN,1.3647088817227337,WIN,1.8647088817227337
2025-12-22T17:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.345585,1.3420300874653954,1.3400585014895896,1.3373380712317844,0.0003288393576052356,0.00017597703667525069,0.00003992869581737405,77.42855880426603,0.001840952799571971,0.0013851376058271866,BULLISH_STRUCTURE,WEAKENING,EXPANDING,1.3470900000000001,WIN,1.3462,WIN,1.34584,WIN,1.34578,WIN,1.34625,WIN,1.34718,WIN,1.34878,WIN,1.34847,WIN,WIN,0.8628295129663692,WIN,1.3628295129663692,WIN,1.8628295129663692
2025-12-22T18:00:00.000Z,GBP/USD,LONG,0.7008,HIGH_VOLATILITY,1.3470900000000001,1.3425119838972626,1.3403342465292134,1.337435105348881,0.0003506415366678027,0.00019094900534530858,0.000043421336957847045,81.08496928548762,0.002011482842805279,0.0014433420625538148,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.3462,LOSS,1.34584,LOSS,1.34578,LOSS,1.34626,LOSS,1.3468,LOSS,1.3476949999999999,WIN,1.3489,WIN,1.347335,WIN,LOSS,-1.1108538330247493,LOSS,-1.1108538330247493,LOSS,-1.1108538330247493
2025-12-22T19:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.3462,1.3428632235260947,1.3405642760770875,1.3375223182309819,0.0003619440743011688,0.00020186544363834632,0.00004710239222497813,73.50209963389972,0.002051168969636974,0.0014441747723714143,BULLISH_STRUCTURE,WEAKENING,EXPANDING,1.34584,LOSS,1.34578,LOSS,1.34626,WIN,1.34625,WIN,1.34718,WIN,1.34826,WIN,1.3481,WIN,1.3489499999999999,WIN,WIN,0.875361345840089,WIN,1.3753613458400888,WIN,1.8753613458400888
2025-12-23T11:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.35158,1.3477938439437116,1.3443514917638122,1.339120937688865,0.00032260414832311355,0.0002493328740415698,0.00009319545127664796,78.3021513264772,0.002224760956181626,0.001330068800427681,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.350355,LOSS,1.3502399999999999,LOSS,1.349465,LOSS,1.34842,LOSS,1.34847,LOSS,1.3489499999999999,LOSS,1.35163,WIN,1.35168,WIN,LOSS,-1.1503681613580203,LOSS,-1.1503681613580203,LOSS,-1.1503681613580203
2025-12-23T19:00:00.000Z,GBP/USD,LONG,0.7296,HIGH_VOLATILITY,1.3489499999999999,1.3483437773841824,1.345593146769941,1.3398754735167686,0.000141532673789272,0.0001874427560039393,0.00010294483445103878,56.8155687287717,0.001025298463069202,0.0014576901821580135,BULLISH_STRUCTURE,REVERSING,EXPANDING,1.34971,WIN,1.34993,WIN,1.351805,WIN,1.35163,WIN,1.3514849999999998,WIN,1.35273,WIN,1.352075,WIN,1.3502100000000001,WIN,WIN,0.8765169703389297,WIN,1.3765169703389297,WIN,1.8765169703389297
2025-12-23T20:00:00.000Z,GBP/USD,LONG,0.6900,TREND_UP,1.34971,1.3484738938237841,1.3457545919946492,1.3399733295016765,0.00010331810678834805,0.00016990695068142925,0.00010313679586468112,60.09620418859871,0.0010208770962649716,0.0014171408834324454,BULLISH_STRUCTURE,REVERSING,NORMAL,1.34993,WIN,1.351805,WIN,1.35163,WIN,1.35131,WIN,1.3529149999999999,WIN,1.35165,WIN,1.351045,WIN,1.350155,WIN,WIN,0.8729836940671047,WIN,1.3729836940671047,WIN,1.8729836940671047
2025-12-31T09:00:00.000Z,GBP/USD,SHORT,-0.6042,LOW_VOLATILITY,1.342945,1.3465905250625885,1.3480405158527595,1.3461489515217016,-0.00016037205381318927,-0.00010803568729893737,0.0000069094370814941535,21.419505630018108,-0.0011892301811273764,0.001214528248445749,BEARISH_STRUCTURE,STRENGTHENING,LOW,1.3437700000000001,LOSS,1.34385,LOSS,1.34555,LOSS,1.34672,LOSS,1.3434050000000002,LOSS,1.344625,LOSS,1.34802,LOSS,1.345395,LOSS,LOSS,-1.172906641133118,LOSS,-1.172906641133118,LOSS,-1.172906641133118
2026-01-05T18:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.3532799999999998,1.3467892782479791,1.3462661801945157,1.3460539355752679,0.000193829190153758,0.000043927370652242326,-0.000014862606020795217,73.31100631404941,0.0013936438518340477,0.0019299367079020247,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.353965,WIN,1.354325,WIN,1.354335,WIN,1.35427,WIN,1.3532250000000001,LOSS,1.354615,WIN,1.35495,WIN,1.351015,LOSS,WIN,0.9067326927027874,WIN,1.4067326927027874,LOSS,-1.0932673072972126
2026-01-05T19:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.353965,1.3474726803196002,1.3465680946966916,1.3461326526342203,0.00027711252402522776,0.00008409901085428315,-0.00001164177974414009,74.49932789738023,0.0017777949232324897,0.001867798371623313,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.354325,WIN,1.354335,WIN,1.35427,WIN,1.3540999999999999,WIN,1.353575,LOSS,1.3556599999999999,WIN,1.355505,WIN,1.34986,LOSS,WIN,0.8982759580012887,WIN,1.3982759580012887,LOSS,-1.1017240419987113
2026-01-05T20:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.354325,1.3481252821939238,1.3468722870615273,1.3462141685284073,0.00035519637954596704,0.0001238203440361995,-0.000007626114187521079,75.12614592865157,0.0020872261623825494,0.0018093842022216474,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.354335,WIN,1.35427,LOSS,1.3540999999999999,LOSS,1.3532250000000001,LOSS,1.354615,WIN,1.3559,WIN,1.355075,WIN,1.35006,LOSS,WIN,0.8949918984776027,LOSS,-1.1050081015223971,LOSS,-1.1050081015223971
2026-01-08T08:00:00.000Z,GBP/USD,SHORT,-0.6064,LOW_VOLATILITY,1.344565,1.346738276531977,1.348238259275966,1.3478207067835741,-0.0001761663805201311,-0.00012175184927466164,-0.000010838983329809626,29.39367202191805,-0.001148237849817324,0.0010416713992656068,BEARISH_STRUCTURE,REVERSING,LOW,1.343855,WIN,1.343815,WIN,1.344725,LOSS,1.34444,WIN,1.3423349999999998,WIN,1.344115,WIN,1.343095,WIN,1.34292,WIN,WIN,0.8176008286933238,WIN,1.3176008286933238,WIN,1.8176008286933238
2026-01-08T09:00:00.000Z,GBP/USD,SHORT,-0.6068,LOW_VOLATILITY,1.343855,1.346463678767027,1.34806636675534,1.3477812470145834,-0.0001696883302941021,-0.00012121832001473601,-0.000013034983063060019,26.521957806561133,-0.0012383217498843635,0.0010476234421751935,BEARISH_STRUCTURE,STRENGTHENING,LOW,1.343815,WIN,1.344725,LOSS,1.34444,LOSS,1.343845,WIN,1.3435350000000001,WIN,1.34301,WIN,1.34365,WIN,1.34152,WIN,LOSS,-1.1431812175648224,LOSS,-1.1431812175648224,LOSS,-1.1431812175648224
2026-01-08T10:00:00.000Z,GBP/USD,SHORT,-0.6072,LOW_VOLATILITY,1.343815,1.3462114236463578,1.347899646490425,1.3477417818701596,-0.00016963476303998015,-0.0001230970476269274,-0.00001525749891404343,26.365674501808854,-0.0012979792584852934,0.0010706503391626706,BEARISH_STRUCTURE,STRENGTHENING,LOW,1.344725,LOSS,1.34444,LOSS,1.343845,LOSS,1.3423349999999998,WIN,1.344115,LOSS,1.3436,WIN,1.3440249999999998,LOSS,1.34103,WIN,LOSS,-1.1961424681042732,LOSS,-1.1961424681042732,LOSS,-1.1961424681042732
2026-01-08T12:00:00.000Z,GBP/USD,SHORT,-0.6042,LOW_VOLATILITY,1.34444,1.3459146347762703,1.3476443603319916,1.3476792092730427,-0.000171347309395569,-0.00012738922260500233,-0.000019213728064611546,34.19987899381985,-0.0012338978108681342,0.001055305649584143,BEARISH_STRUCTURE,WEAKENING,LOW,1.343845,WIN,1.3423349999999998,WIN,1.3435350000000001,WIN,1.344115,WIN,1.3436,WIN,1.343095,WIN,1.343585,WIN,1.3413249999999999,WIN,WIN,0.8483851573589244,WIN,1.3483851573589243,WIN,1.8483851573589243
2026-01-09T01:00:00.000Z,GBP/USD,SHORT,-0.6360,LOW_VOLATILITY,1.343245,1.3440939997950119,1.3459210459064805,1.3471558320013062,-0.00011959408498502627,-0.00012585022240109987,-0.000036439718270466096,41.27235718008251,-0.0008806221389174862,0.0011791132613725342,BEARISH_STRUCTURE,REVERSING,LOW,1.3428149999999999,WIN,1.343255,LOSS,1.343685,LOSS,1.343565,LOSS,1.342775,WIN,1.34152,WIN,1.3419400000000001,WIN,1.34349,LOSS,WIN,0.8219000609359653,WIN,1.3219000609359655,WIN,1.8219000609359655
2026-01-09T09:00:00.000Z,GBP/USD,SHORT,-0.6700,BREAKOUT,1.34152,1.3434078013250652,1.3450959514627847,1.3468314045156002,-0.00007405252718138213,-0.00009997033885105883,-0.000039424401856734826,33.85455944018719,-0.0007568890127591654,0.001171885317016546,BEARISH_STRUCTURE,REVERSING,NORMAL,1.34103,WIN,1.340845,WIN,1.3413249999999999,WIN,1.3419400000000001,LOSS,1.3412950000000001,WIN,1.34106,WIN,1.34069,WIN,1.345715,LOSS,AMBIGUOUS,-1.1535986477399713,AMBIGUOUS,-1.1535986477399713,LOSS,-1.1535986477399713
2026-01-15T05:00:00.000Z,GBP/USD,SHORT,-0.6466,LOW_VOLATILITY,1.34241,1.3437545080635664,1.3442604469523813,1.3453624514776332,-0.00005596391822254848,-0.00003610672201367652,-0.00001340705462112971,39.36160630446759,-0.0004150580039092855,0.0010962869264427733,BEARISH_STRUCTURE,STRENGTHENING,LOW,1.34274,LOSS,1.3427600000000002,LOSS,1.34347,LOSS,1.343885,LOSS,1.34204,WIN,1.3403800000000001,WIN,1.3385099999999999,WIN,1.33891,WIN,LOSS,-1.1824339916641704,LOSS,-1.1824339916641704,LOSS,-1.1824339916641704
2026-01-15T21:00:00.000Z,GBP/USD,SHORT,-0.6572,LOW_VOLATILITY,1.337585,1.3403995594655118,1.3422657053364797,1.344615484680035,-0.00031469647374819773,-0.00017638842727066848,-0.00003759089936916205,31.21612530959395,-0.0015267894308896857,0.0013997745861337421,BEARISH_STRUCTURE,STRENGTHENING,CONTRACTING,1.33823,LOSS,1.33793,LOSS,1.33811,LOSS,1.337695,LOSS,1.3384200000000002,LOSS,1.33891,LOSS,1.33933,LOSS,1.338075,LOSS,LOSS,-1.107160110982157,LOSS,-1.107160110982157,LOSS,-1.107160110982157
2026-01-20T08:00:00.000Z,GBP/USD,LONG,0.6180,HIGH_VOLATILITY,1.34748,1.3428987036069229,1.3416349652906159,1.3428404069733753,0.00012739738117071656,0.00008318561275345558,-0.0000029421617778714666,76.78614694057164,0.0011796994866881683,0.0014576284878712582,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.3478400000000001,WIN,1.347485,WIN,1.348,WIN,1.346345,LOSS,1.34524,LOSS,1.345685,LOSS,1.342795,LOSS,1.3442850000000002,LOSS,WIN,0.8627908265623562,LOSS,-1.1372091734376437,LOSS,-1.1372091734376437
2026-01-20T09:00:00.000Z,GBP/USD,LONG,0.6240,HIGH_VOLATILITY,1.3478400000000001,1.3433693032634064,1.3418782999851016,1.34289015416767,0.0001588906708760611,0.00009788723276612967,-9.275739687049668e-7,77.63760542487645,0.0014261606492624868,0.0014770835958804547,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.347485,LOSS,1.348,WIN,1.346345,LOSS,1.34458,LOSS,1.34581,LOSS,1.346945,LOSS,1.34337,LOSS,1.3438750000000002,LOSS,LOSS,-1.121861755490403,LOSS,-1.121861755490403,LOSS,-1.121861755490403
2026-01-23T10:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.3530250000000001,1.3488792174991635,1.3466427829915508,1.3442998963852455,0.00017452641906362027,0.0001522630959401286,0.00005343345629349606,70.94749917433363,0.0014981003180305486,0.0017258196855203642,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.352695,LOSS,1.35182,LOSS,1.352855,LOSS,1.35251,LOSS,1.35644,WIN,1.3608349999999998,WIN,1.364535,WIN,1.3672149999999998,WIN,WIN,0.9014960824550187,WIN,1.4014960824550187,WIN,1.9014960824550187
2026-01-23T13:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.352855,1.349808747740715,1.3473005573736567,1.344540983433821,0.00020314936710688568,0.0001669476157515151,0.00005984972162379109,66.99640410596714,0.0016967759021115913,0.0016897543181808258,BULLISH_STRUCTURE,STRENGTHENING,EXPANDING,1.35251,LOSS,1.35359,WIN,1.35644,WIN,1.358845,WIN,1.36055,WIN,1.363675,WIN,1.36672,WIN,1.36531,WIN,WIN,0.8875576183141898,WIN,1.3875576183141898,WIN,1.8875576183141898
2026-01-23T16:00:00.000Z,GBP/USD,LONG,0.7100,BREAKOUT,1.35644,1.3509767110197133,1.3480845225023057,1.344826249218203,0.000273010229215225,0.00020113783914248902,0.0000635799767364209,74.75023338857511,0.002041378026547358,0.0017665088327417015,BULLISH_STRUCTURE,STRENGTHENING,NORMAL,1.358845,WIN,1.3608349999999998,WIN,1.36055,WIN,1.36237,WIN,1.364535,WIN,1.366495,WIN,1.36598,WIN,1.370775,WIN,WIN,0.9094258703752923,WIN,1.4094258703752922,WIN,1.9094258703752922
2026-01-23T17:00:00.000Z,GBP/USD,LONG,0.6624,HIGH_VOLATILITY,1.358845,1.3517260718749786,1.3485065020120193,1.3449657392757333,0.0003178201108150985,0.00022240749196097103,0.00006558878510114728,78.73321218188816,0.002416892679384608,0.001904258201831596,BULLISH_STRUCTURE,STRENGTHENING,HIGH,1.3608349999999998,WIN,1.36055,WIN,1.36237,WIN,1.363675,WIN,1.3679549999999998,WIN,1.36672,WIN,1.366015,WIN,1.369675,WIN,WIN,0.9002236147296703,WIN,1.4002236147296703,WIN,1.9002236147296703
