Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
245,Exit long,2025-06-17 08:00,A_LONDON_BO_LONG_EXIT,1.15543,1,1.15682,-0.001,-0.12,0,0.001,0.05,-0.001,-0.12,0.05,0.00,2
245,Entry long,2025-06-17 06:00,A_LONDON_BO_LONG,1.15682,1,1.15682,-0.001,-0.12,0,0.001,0.05,-0.001,-0.12,0.05,0.00,2
246,Exit short,2025-06-23 09:00,A_LONDON_BO_SHORT_EXIT,1.14916,1,1.1472,-0.002,-0.17,0,0.002,0.13,-0.002,-0.17,0.05,0.00,4
246,Entry short,2025-06-23 05:00,A_LONDON_BO_SHORT,1.1472,1,1.1472,-0.002,-0.17,0,0.002,0.13,-0.002,-0.17,0.05,0.00,4
247,Exit long,2025-06-26 07:00,A_LONDON_BO_LONG_EXIT,1.17094,1,1.17277,-0.002,-0.16,0,0.0003,0.03,-0.002,-0.16,0.05,0.00,3
247,Entry long,2025-06-26 04:00,A_LONDON_BO_LONG,1.17277,1,1.17277,-0.002,-0.16,0,0.0003,0.03,-0.002,-0.16,0.05,0.00,3
248,Exit long,2025-07-01 09:00,A_LONDON_BO_LONG_EXIT,1.17956,1,1.18136,-0.002,-0.15,0,0.001,0.08,-0.002,-0.15,0.05,0.00,4
248,Entry long,2025-07-01 05:00,A_LONDON_BO_LONG,1.18136,1,1.18136,-0.002,-0.15,0,0.001,0.08,-0.002,-0.15,0.05,0.00,4
249,Exit short,2025-07-07 04:00,A_LONDON_BO_SHORT_EXIT,1.1734,1,1.1756,0.002,0.19,0,0.002,0.19,-0.0003,-0.02,0.05,0.00,2
249,Entry short,2025-07-07 02:00,A_LONDON_BO_SHORT,1.1756,1,1.1756,0.002,0.19,0,0.002,0.19,-0.0003,-0.02,0.05,0.00,2
250,Exit short,2025-07-08 09:00,A_LONDON_BO_SHORT_EXIT,1.16992,1,1.17282,0.003,0.25,0,0.003,0.25,-0.001,-0.09,0.05,0.00,3
250,Entry short,2025-07-08 06:00,A_LONDON_BO_SHORT,1.17282,1,1.17282,0.003,0.25,0,0.003,0.25,-0.001,-0.09,0.05,0.00,3
251,Exit short,2025-07-14 03:00,A_LONDON_BO_SHORT_EXIT,1.16781,1,1.16636,-0.001,-0.12,0,0.0001,0.01,-0.001,-0.12,0.05,0.00,1
251,Entry short,2025-07-14 02:00,A_LONDON_BO_SHORT,1.16636,1,1.16636,-0.001,-0.12,0,0.0001,0.01,-0.001,-0.12,0.05,0.00,1
252,Exit short,2025-07-17 04:00,A_LONDON_BO_SHORT_EXIT,1.16021,1,1.15832,-0.002,-0.16,0,0.001,0.08,-0.002,-0.16,0.05,0.00,2
252,Entry short,2025-07-17 02:00,A_LONDON_BO_SHORT,1.15832,1,1.15832,-0.002,-0.16,0,0.001,0.08,-0.002,-0.16,0.05,0.00,2
253,Exit long,2025-07-21 07:00,A_LONDON_BO_LONG_EXIT,1.16646,1,1.16415,0.002,0.20,0,0.002,0.20,-0.001,-0.07,0.05,0.00,5
253,Entry long,2025-07-21 02:00,A_LONDON_BO_LONG,1.16415,1,1.16415,0.002,0.20,0,0.002,0.20,-0.001,-0.07,0.05,0.00,5
254,Exit long,2025-07-22 08:00,A_LONDON_BO_LONG_EXIT,1.16877,1,1.16985,-0.001,-0.09,0,0.001,0.09,-0.001,-0.09,0.05,0.00,4
254,Entry long,2025-07-22 04:00,A_LONDON_BO_LONG,1.16985,1,1.16985,-0.001,-0.09,0,0.001,0.09,-0.001,-0.09,0.05,0.00,4
255,Exit short,2025-07-29 03:00,A_LONDON_BO_SHORT_EXIT,1.15511,1,1.1534,-0.002,-0.15,0,0.001,0.06,-0.002,-0.15,0.05,0.00,1
255,Entry short,2025-07-29 02:00,A_LONDON_BO_SHORT,1.1534,1,1.1534,-0.002,-0.15,0,0.001,0.06,-0.002,-0.15,0.05,0.00,1
256,Exit short,2025-07-30 08:00,A_LONDON_BO_SHORT_EXIT,1.15091,1,1.15394,0.003,0.26,0,0.003,0.26,-0.0001,-0.01,0.05,0.00,2
256,Entry short,2025-07-30 06:00,A_LONDON_BO_SHORT,1.15394,1,1.15394,0.003,0.26,0,0.003,0.26,-0.0001,-0.01,0.05,0.00,2
257,Exit long,2025-08-06 09:00,A_LONDON_BO_LONG_EXIT,1.16335,1,1.16071,0.003,0.23,0,0.003,0.23,-0.001,-0.08,0.05,0.00,3
257,Entry long,2025-08-06 06:00,A_LONDON_BO_LONG,1.16071,1,1.16071,0.003,0.23,0,0.003,0.23,-0.001,-0.08,0.05,0.00,3
258,Exit long,2025-08-07 04:00,A_LONDON_BO_LONG_EXIT,1.16765,1,1.16897,-0.001,-0.11,0,0.001,0.08,-0.001,-0.11,0.05,0.00,1
258,Entry long,2025-08-07 03:00,A_LONDON_BO_LONG,1.16897,1,1.16897,-0.001,-0.11,0,0.001,0.08,-0.001,-0.11,0.05,0.00,1
259,Exit short,2025-08-12 03:00,A_LONDON_BO_SHORT_EXIT,1.16209,1,1.16094,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.05,0.00,1
259,Entry short,2025-08-12 02:00,A_LONDON_BO_SHORT,1.16094,1,1.16094,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.05,0.00,1
260,Exit short,2025-08-12 08:00,A_LONDON_BO_SHORT_EXIT,1.16186,1,1.16064,-0.001,-0.11,0,0.001,0.07,-0.001,-0.11,0.05,0.00,3
260,Entry short,2025-08-12 05:00,A_LONDON_BO_SHORT,1.16064,1,1.16064,-0.001,-0.11,0,0.001,0.07,-0.001,-0.11,0.05,0.00,3
261,Exit long,2025-08-13 04:00,A_LONDON_BO_LONG_EXIT,1.17188,1,1.16922,0.003,0.23,0,0.003,0.23,-0.00003,0.00,0.05,0.00,2
261,Entry long,2025-08-13 02:00,A_LONDON_BO_LONG,1.16922,1,1.16922,0.003,0.23,0,0.003,0.23,-0.00003,0.00,0.05,0.00,2
262,Exit long,2025-08-25 03:00,A_LONDON_BO_LONG_EXIT,1.17011,1,1.17147,-0.001,-0.12,0,0.0004,0.03,-0.001,-0.12,0.05,0.00,1
262,Entry long,2025-08-25 02:00,A_LONDON_BO_LONG,1.17147,1,1.17147,-0.001,-0.12,0,0.0004,0.03,-0.001,-0.12,0.05,0.00,1
263,Exit short,2025-08-27 07:00,A_LONDON_BO_SHORT_EXIT,1.15768,1,1.16035,0.003,0.23,0,0.003,0.23,-0.00002,0.00,0.05,0.00,4
263,Entry short,2025-08-27 03:00,A_LONDON_BO_SHORT,1.16035,1,1.16035,0.003,0.23,0,0.003,0.23,-0.00002,0.00,0.05,0.00,4
264,Exit long,2025-08-28 09:00,A_LONDON_BO_LONG_EXIT,1.16589,1,1.16716,-0.001,-0.11,0,0.002,0.13,-0.001,-0.11,0.05,0.00,3
264,Entry long,2025-08-28 06:00,A_LONDON_BO_LONG,1.16716,1,1.16716,-0.001,-0.11,0,0.002,0.13,-0.001,-0.11,0.05,0.00,3
265,Exit long,2025-09-01 07:00,A_LONDON_BO_LONG_EXIT,1.17136,1,1.17252,-0.001,-0.10,0,0.001,0.10,-0.001,-0.10,0.05,0.00,5
265,Entry long,2025-09-01 02:00,A_LONDON_BO_LONG,1.17252,1,1.17252,-0.001,-0.10,0,0.001,0.10,-0.001,-0.10,0.05,0.00,5
266,Exit long,2025-09-05 08:00,A_LONDON_BO_LONG_EXIT,1.16993,1,1.1678,0.002,0.18,0,0.002,0.18,-0.0003,-0.02,0.05,0.00,5
266,Entry long,2025-09-05 03:00,A_LONDON_BO_LONG,1.1678,1,1.1678,0.002,0.18,0,0.002,0.18,-0.0003,-0.02,0.05,0.00,5
267,Exit short,2025-09-11 08:00,A_LONDON_BO_SHORT_EXIT,1.16639,1,1.16859,0.002,0.19,0,0.002,0.19,-0.001,-0.05,0.06,0.00,3
267,Entry short,2025-09-11 05:00,A_LONDON_BO_SHORT,1.16859,1,1.16859,0.002,0.19,0,0.002,0.19,-0.001,-0.05,0.06,0.00,3
268,Exit long,2025-09-16 05:00,A_LONDON_BO_LONG_EXIT,1.18075,1,1.17874,0.002,0.17,0,0.002,0.17,-0.0001,-0.01,0.06,0.00,3
268,Entry long,2025-09-16 02:00,A_LONDON_BO_LONG,1.17874,1,1.17874,0.002,0.17,0,0.002,0.17,-0.0001,-0.01,0.06,0.00,3
269,Exit long,2025-09-18 08:00,A_LONDON_BO_LONG_EXIT,1.18131,1,1.18316,-0.002,-0.16,0,0.002,0.14,-0.002,-0.16,0.06,0.00,5
269,Entry long,2025-09-18 03:00,A_LONDON_BO_LONG,1.18316,1,1.18316,-0.002,-0.16,0,0.002,0.14,-0.002,-0.16,0.06,0.00,5
270,Exit short,2025-09-19 07:00,A_LONDON_BO_SHORT_EXIT,1.1739,1,1.17665,0.003,0.23,0,0.003,0.23,-0.001,-0.10,0.06,0.00,5
270,Entry short,2025-09-19 02:00,A_LONDON_BO_SHORT,1.17665,1,1.17665,0.003,0.23,0,0.003,0.23,-0.001,-0.10,0.06,0.00,5
271,Exit short,2025-09-25 04:00,A_LONDON_BO_SHORT_EXIT,1.17434,1,1.17334,-0.001,-0.09,0,0.0003,0.02,-0.001,-0.09,0.06,0.00,1
271,Entry short,2025-09-25 03:00,A_LONDON_BO_SHORT,1.17334,1,1.17334,-0.001,-0.09,0,0.0003,0.02,-0.001,-0.09,0.06,0.00,1
272,Exit long,2025-09-30 04:00,A_LONDON_BO_LONG_EXIT,1.17588,1,1.17374,0.002,0.18,0,0.002,0.18,-0.0001,-0.01,0.06,0.00,2
272,Entry long,2025-09-30 02:00,A_LONDON_BO_LONG,1.17374,1,1.17374,0.002,0.18,0,0.002,0.18,-0.0001,-0.01,0.06,0.00,2
273,Exit long,2025-10-02 09:00,A_LONDON_BO_LONG_EXIT,1.17309,1,1.1743,-0.001,-0.10,0,0.002,0.13,-0.001,-0.10,0.06,0.00,7
273,Entry long,2025-10-02 02:00,A_LONDON_BO_LONG,1.1743,1,1.1743,-0.001,-0.10,0,0.002,0.13,-0.001,-0.10,0.06,0.00,7
274,Exit short,2025-10-06 03:00,A_LONDON_BO_SHORT_EXIT,1.17059,1,1.16936,-0.001,-0.11,0,0.00001,0.00,-0.001,-0.11,0.06,0.00,1
274,Entry short,2025-10-06 02:00,A_LONDON_BO_SHORT,1.16936,1,1.16936,-0.001,-0.11,0,0.00001,0.00,-0.001,-0.11,0.06,0.00,1
275,Exit short,2025-10-07 05:00,A_LONDON_BO_SHORT_EXIT,1.1664,1,1.16868,0.002,0.20,0,0.002,0.20,-0.0001,-0.01,0.06,0.00,3
275,Entry short,2025-10-07 02:00,A_LONDON_BO_SHORT,1.16868,1,1.16868,0.002,0.20,0,0.002,0.20,-0.0001,-0.01,0.06,0.00,3
276,Exit short,2025-10-09 09:00,A_LONDON_BO_SHORT_EXIT,1.15922,1,1.16158,0.002,0.20,0,0.002,0.20,-0.001,-0.10,0.06,0.00,7
276,Entry short,2025-10-09 02:00,A_LONDON_BO_SHORT,1.16158,1,1.16158,0.002,0.20,0,0.002,0.20,-0.001,-0.10,0.06,0.00,7
277,Exit short,2025-10-14 08:00,A_LONDON_BO_SHORT_EXIT,1.15636,1,1.15495,-0.001,-0.12,0,0.0004,0.03,-0.001,-0.12,0.06,0.00,5
277,Entry short,2025-10-14 03:00,A_LONDON_BO_SHORT,1.15495,1,1.15495,-0.001,-0.12,0,0.0004,0.03,-0.001,-0.12,0.06,0.00,5
278,Exit short,2025-10-21 01:00,A_LONDON_BO_SHORT_EXIT,1.16309,1,1.16534,0.002,0.19,0,0.002,0.19,-0.001,-0.10,0.06,0.00,19
278,Entry short,2025-10-20 06:00,A_LONDON_BO_SHORT,1.16534,1,1.16534,0.002,0.19,0,0.002,0.19,-0.001,-0.10,0.06,0.00,19
279,Exit short,2025-10-21 10:00,A_LONDON_BO_SHORT_EXIT,1.16005,1,1.16212,0.002,0.18,0,0.002,0.18,-0.001,-0.05,0.07,0.00,6
279,Entry short,2025-10-21 04:00,A_LONDON_BO_SHORT,1.16212,1,1.16212,0.002,0.18,0,0.002,0.18,-0.001,-0.05,0.07,0.00,6
280,Exit short,2025-10-23 08:00,A_LONDON_BO_SHORT_EXIT,1.15969,1,1.15879,-0.001,-0.08,0,0.0003,0.02,-0.001,-0.08,0.06,0.00,2
280,Entry short,2025-10-23 06:00,A_LONDON_BO_SHORT,1.15879,1,1.15879,-0.001,-0.08,0,0.0003,0.02,-0.001,-0.08,0.06,0.00,2
281,Exit short,2025-10-29 05:00,A_LONDON_BO_SHORT_EXIT,1.16329,1,1.16233,-0.001,-0.08,0,0.0005,0.04,-0.001,-0.08,0.06,0.00,1
281,Entry short,2025-10-29 04:00,A_LONDON_BO_SHORT,1.16233,1,1.16233,-0.001,-0.08,0,0.0005,0.04,-0.001,-0.08,0.06,0.00,1
282,Exit short,2025-11-03 10:00,A_LONDON_BO_SHORT_EXIT,1.15246,1,1.15134,-0.001,-0.10,0,0.001,0.07,-0.001,-0.10,0.06,0.00,7
282,Entry short,2025-11-03 03:00,A_LONDON_BO_SHORT,1.15134,1,1.15134,-0.001,-0.10,0,0.001,0.07,-0.001,-0.10,0.06,0.00,7
283,Exit long,2025-11-07 08:00,A_LONDON_BO_LONG_EXIT,1.15678,1,1.155,0.002,0.15,0,0.002,0.15,-0.0001,-0.01,0.06,0.00,3
283,Entry long,2025-11-07 05:00,A_LONDON_BO_LONG,1.155,1,1.155,0.002,0.15,0,0.002,0.15,-0.0001,-0.01,0.06,0.00,3
284,Exit long,2025-11-10 06:00,A_LONDON_BO_LONG_EXIT,1.15561,1,1.15678,-0.001,-0.10,0,0.002,0.13,-0.001,-0.10,0.06,0.00,4
284,Entry long,2025-11-10 02:00,A_LONDON_BO_LONG,1.15678,1,1.15678,-0.001,-0.10,0,0.002,0.13,-0.001,-0.10,0.06,0.00,4
285,Exit long,2025-11-11 08:00,A_LONDON_BO_LONG_EXIT,1.15931,1,1.15731,0.002,0.17,0,0.002,0.17,-0.0004,-0.04,0.06,0.00,3
285,Entry long,2025-11-11 05:00,A_LONDON_BO_LONG,1.15731,1,1.15731,0.002,0.17,0,0.002,0.17,-0.0004,-0.04,0.06,0.00,3
286,Exit long,2025-11-13 04:00,A_LONDON_BO_LONG_EXIT,1.16308,1,1.16115,0.002,0.17,0,0.002,0.17,-0.0001,-0.01,0.07,0.00,2
286,Entry long,2025-11-13 02:00,A_LONDON_BO_LONG,1.16115,1,1.16115,0.002,0.17,0,0.002,0.17,-0.0001,-0.01,0.07,0.00,2
287,Exit short,2025-11-18 07:00,A_LONDON_BO_SHORT_EXIT,1.15912,1,1.1582,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.07,0.00,2
287,Entry short,2025-11-18 05:00,A_LONDON_BO_SHORT,1.1582,1,1.1582,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.07,0.00,2
288,Exit short,2025-11-21 07:00,A_LONDON_BO_SHORT_EXIT,1.15033,1,1.15252,0.002,0.19,0,0.002,0.19,-0.0002,-0.02,0.07,0.00,3
288,Entry short,2025-11-21 04:00,A_LONDON_BO_SHORT,1.15252,1,1.15252,0.002,0.19,0,0.002,0.19,-0.0002,-0.02,0.07,0.00,3
289,Exit long,2025-12-01 07:00,A_LONDON_BO_LONG_EXIT,1.16445,1,1.16222,0.002,0.19,0,0.002,0.19,-0.0003,-0.03,0.07,0.00,3
289,Entry long,2025-12-01 04:00,A_LONDON_BO_LONG,1.16222,1,1.16222,0.002,0.19,0,0.002,0.19,-0.0003,-0.03,0.07,0.00,3
290,Exit long,2025-12-04 05:00,A_LONDON_BO_LONG_EXIT,1.16681,1,1.16768,-0.001,-0.07,0,0.0004,0.03,-0.001,-0.07,0.07,0.00,2
290,Entry long,2025-12-04 03:00,A_LONDON_BO_LONG,1.16768,1,1.16768,-0.001,-0.07,0,0.0004,0.03,-0.001,-0.07,0.07,0.00,2
291,Exit long,2025-12-08 03:00,A_LONDON_BO_LONG_EXIT,1.16521,1,1.16608,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.07,0.00,2
291,Entry long,2025-12-08 01:00,A_LONDON_BO_LONG,1.16608,1,1.16608,-0.001,-0.07,0,0.001,0.06,-0.001,-0.07,0.07,0.00,2
292,Exit short,2025-12-17 05:00,A_LONDON_BO_SHORT_EXIT,1.17225,1,1.171,-0.001,-0.11,0,0.001,0.06,-0.001,-0.11,0.07,0.00,4
292,Entry short,2025-12-17 01:00,A_LONDON_BO_SHORT,1.171,1,1.171,-0.001,-0.11,0,0.001,0.06,-0.001,-0.11,0.07,0.00,4
293,Exit short,2025-12-19 08:00,A_LONDON_BO_SHORT_EXIT,1.1718,1,1.17077,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.07,0.00,6
293,Entry short,2025-12-19 02:00,A_LONDON_BO_SHORT,1.17077,1,1.17077,-0.001,-0.09,0,0.001,0.05,-0.001,-0.09,0.07,0.00,6
294,Exit long,2025-12-23 08:00,A_LONDON_BO_LONG_EXIT,1.17753,1,1.17844,-0.001,-0.08,0,0.002,0.15,-0.001,-0.08,0.07,0.00,5
294,Entry long,2025-12-23 03:00,A_LONDON_BO_LONG,1.17844,1,1.17844,-0.001,-0.08,0,0.002,0.15,-0.001,-0.08,0.07,0.00,5
295,Exit short,2025-12-30 04:00,A_LONDON_BO_SHORT_EXIT,1.17762,1,1.17672,-0.001,-0.08,0,0.0003,0.02,-0.001,-0.08,0.06,0.00,1
295,Entry short,2025-12-30 03:00,A_LONDON_BO_SHORT,1.17672,1,1.17672,-0.001,-0.08,0,0.0003,0.02,-0.001,-0.08,0.06,0.00,1
296,Exit short,2026-01-02 03:00,A_LONDON_BO_SHORT_EXIT,1.17252,1,1.17438,0.002,0.16,0,0.002,0.16,-0.0003,-0.03,0.07,0.00,2
296,Entry short,2026-01-02 01:00,A_LONDON_BO_SHORT,1.17438,1,1.17438,0.002,0.16,0,0.002,0.16,-0.0003,-0.03,0.07,0.00,2
297,Exit short,2026-01-07 05:00,A_LONDON_BO_SHORT_EXIT,1.1693,1,1.16828,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.07,0.00,3
297,Entry short,2026-01-07 02:00,A_LONDON_BO_SHORT,1.16828,1,1.16828,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.07,0.00,3
298,Exit short,2026-01-08 05:00,A_LONDON_BO_SHORT_EXIT,1.16786,1,1.16711,-0.001,-0.06,0,0.0002,0.02,-0.001,-0.06,0.06,0.00,2
298,Entry short,2026-01-08 03:00,A_LONDON_BO_SHORT,1.16711,1,1.16711,-0.001,-0.06,0,0.0002,0.02,-0.001,-0.06,0.06,0.00,2
299,Exit long,2026-01-13 07:00,A_LONDON_BO_LONG_EXIT,1.16601,1,1.16693,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.06,0.00,4
299,Entry long,2026-01-13 03:00,A_LONDON_BO_LONG,1.16693,1,1.16693,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.06,0.00,4
300,Exit long,2026-01-20 03:00,A_LONDON_BO_LONG_EXIT,1.17099,1,1.16888,0.002,0.18,0,0.002,0.18,-0.0002,-0.01,0.07,0.00,1
300,Entry long,2026-01-20 02:00,A_LONDON_BO_LONG,1.16888,1,1.16888,0.002,0.18,0,0.002,0.18,-0.0002,-0.01,0.07,0.00,1
301,Exit short,2026-02-03 10:00,A_LONDON_BO_SHORT_EXIT,1.18074,1,1.17922,-0.002,-0.13,0,0.001,0.10,-0.002,-0.13,0.06,0.00,6
301,Entry short,2026-02-03 04:00,A_LONDON_BO_SHORT,1.17922,1,1.17922,-0.002,-0.13,0,0.001,0.10,-0.002,-0.13,0.06,0.00,6
302,Exit short,2026-02-05 06:00,A_LONDON_BO_SHORT_EXIT,1.17927,1,1.17808,-0.001,-0.10,0,0.00004,0.00,-0.001,-0.10,0.06,0.00,2
302,Entry short,2026-02-05 04:00,A_LONDON_BO_SHORT,1.17808,1,1.17808,-0.001,-0.10,0,0.00004,0.00,-0.001,-0.10,0.06,0.00,2
303,Exit long,2026-02-09 07:00,A_LONDON_BO_LONG_EXIT,1.18739,1,1.1852,0.002,0.18,0,0.002,0.18,-0.0005,-0.04,0.07,0.00,6
303,Entry long,2026-02-09 01:00,A_LONDON_BO_LONG,1.1852,1,1.1852,0.002,0.18,0,0.002,0.18,-0.0005,-0.04,0.07,0.00,6
304,Exit long,2026-02-11 06:00,A_LONDON_BO_LONG_EXIT,1.19108,1,1.19219,-0.001,-0.09,0,0,0.00,-0.001,-0.09,0.06,0.00,1
304,Entry long,2026-02-11 05:00,A_LONDON_BO_LONG,1.19219,1,1.19219,-0.001,-0.09,0,0,0.00,-0.001,-0.09,0.06,0.00,1
305,Exit short,2026-02-17 03:00,A_LONDON_BO_SHORT_EXIT,1.18399,1,1.18328,-0.001,-0.06,0,0.0003,0.02,-0.001,-0.06,0.06,0.00,1
305,Entry short,2026-02-17 02:00,A_LONDON_BO_SHORT,1.18328,1,1.18328,-0.001,-0.06,0,0.0003,0.02,-0.001,-0.06,0.06,0.00,1
306,Exit short,2026-03-02 08:00,A_LONDON_BO_SHORT_EXIT,1.16977,1,1.17324,0.003,0.30,0,0.003,0.30,-0.001,-0.13,0.07,0.00,7
306,Entry short,2026-03-02 01:00,A_LONDON_BO_SHORT,1.17324,1,1.17324,0.003,0.30,0,0.003,0.30,-0.001,-0.13,0.07,0.00,7
307,Exit short,2026-03-03 04:00,A_LONDON_BO_SHORT_EXIT,1.16083,1,1.16437,0.004,0.30,0,0.004,0.30,-0.0002,-0.02,0.07,0.00,2
307,Entry short,2026-03-03 02:00,A_LONDON_BO_SHORT,1.16437,1,1.16437,0.004,0.30,0,0.004,0.30,-0.0002,-0.02,0.07,0.00,2
308,Exit short,2026-03-06 04:00,A_LONDON_BO_SHORT_EXIT,1.15733,1,1.1603,0.003,0.26,0,0.003,0.26,0,0.00,0.07,0.00,1
308,Entry short,2026-03-06 03:00,A_LONDON_BO_SHORT,1.1603,1,1.1603,0.003,0.26,0,0.003,0.26,0,0.00,0.07,0.00,1
309,Exit long,2026-03-10 06:00,A_LONDON_BO_LONG_EXIT,1.16399,1,1.16605,-0.002,-0.18,0,0.0001,0.01,-0.002,-0.18,0.07,0.00,3
309,Entry long,2026-03-10 03:00,A_LONDON_BO_LONG,1.16605,1,1.16605,-0.002,-0.18,0,0.0001,0.01,-0.002,-0.18,0.07,0.00,3
310,Exit short,2026-03-13 03:00,A_LONDON_BO_SHORT_EXIT,1.14573,1,1.14828,0.003,0.22,0,0.003,0.22,-0.0001,-0.01,0.07,0.00,1
310,Entry short,2026-03-13 02:00,A_LONDON_BO_SHORT,1.14828,1,1.14828,0.003,0.22,0,0.003,0.22,-0.0001,-0.01,0.07,0.00,1
311,Exit long,2026-03-17 09:00,A_LONDON_BO_LONG_EXIT,1.15424,1,1.15105,0.003,0.28,0,0.003,0.28,-0.001,-0.06,0.08,0.00,5
311,Entry long,2026-03-17 04:00,A_LONDON_BO_LONG,1.15105,1,1.15105,0.003,0.28,0,0.003,0.28,-0.001,-0.06,0.08,0.00,5
312,Exit short,2026-03-19 05:00,A_LONDON_BO_SHORT_EXIT,1.14687,1,1.14526,-0.002,-0.14,0,0.001,0.08,-0.002,-0.14,0.08,0.00,2
312,Entry short,2026-03-19 03:00,A_LONDON_BO_SHORT,1.14526,1,1.14526,-0.002,-0.14,0,0.001,0.08,-0.002,-0.14,0.08,0.00,2
313,Exit short,2026-03-26 07:00,A_LONDON_BO_SHORT_EXIT,1.15268,1,1.15539,0.003,0.23,0,0.003,0.23,-0.001,-0.10,0.08,0.00,4
313,Entry short,2026-03-26 03:00,A_LONDON_BO_SHORT,1.15539,1,1.15539,0.003,0.23,0,0.003,0.23,-0.001,-0.10,0.08,0.00,4
314,Exit short,2026-03-27 09:00,A_LONDON_BO_SHORT_EXIT,1.15317,1,1.1519,-0.001,-0.11,0,0.002,0.15,-0.001,-0.11,0.08,0.00,6
314,Entry short,2026-03-27 03:00,A_LONDON_BO_SHORT,1.1519,1,1.1519,-0.001,-0.11,0,0.002,0.15,-0.001,-0.11,0.08,0.00,6
315,Exit short,2026-04-02 08:00,A_LONDON_BO_SHORT_EXIT,1.15287,1,1.15123,-0.002,-0.14,0,0.0003,0.03,-0.002,-0.14,0.08,0.00,2
315,Entry short,2026-04-02 06:00,A_LONDON_BO_SHORT,1.15123,1,1.15123,-0.002,-0.14,0,0.0003,0.03,-0.002,-0.14,0.08,0.00,2
316,Exit long,2026-04-07 04:00,A_LONDON_BO_LONG_EXIT,1.15645,1,1.15447,0.002,0.17,0,0.002,0.17,-0.001,-0.07,0.08,0.00,2
316,Entry long,2026-04-07 02:00,A_LONDON_BO_LONG,1.15447,1,1.15447,0.002,0.17,0,0.002,0.17,-0.001,-0.07,0.08,0.00,2
317,Exit long,2026-04-07 06:00,A_LONDON_BO_LONG_EXIT,1.15621,1,1.15737,-0.001,-0.10,0,0.0002,0.02,-0.001,-0.10,0.08,0.00,2
317,Entry long,2026-04-07 04:00,A_LONDON_BO_LONG,1.15737,1,1.15737,-0.001,-0.10,0,0.0002,0.02,-0.001,-0.10,0.08,0.00,2
318,Exit long,2026-04-09 11:00,A_LONDON_BO_LONG_EXIT,1.17002,1,1.1672,0.003,0.24,0,0.003,0.24,-0.0003,-0.03,0.08,0.00,7
318,Entry long,2026-04-09 04:00,A_LONDON_BO_LONG,1.1672,1,1.1672,0.003,0.24,0,0.003,0.24,-0.0003,-0.03,0.08,0.00,7
319,Exit long,2026-04-10 09:00,A_LONDON_BO_LONG_EXIT,1.17338,1,1.17103,0.002,0.20,0,0.002,0.20,-0.0004,-0.04,0.08,0.00,4
319,Entry long,2026-04-10 05:00,A_LONDON_BO_LONG,1.17103,1,1.17103,0.002,0.20,0,0.002,0.20,-0.0004,-0.04,0.08,0.00,4
320,Exit long,2026-04-13 04:00,A_LONDON_BO_LONG_EXIT,1.16844,1,1.16971,-0.001,-0.11,0,0,0.00,-0.001,-0.11,0.08,0.00,1
320,Entry long,2026-04-13 03:00,A_LONDON_BO_LONG,1.16971,1,1.16971,-0.001,-0.11,0,0,0.00,-0.001,-0.11,0.08,0.00,1
321,Exit short,2026-04-21 10:00,A_LONDON_BO_SHORT_EXIT,1.17734,1,1.17642,-0.001,-0.08,0,0.001,0.09,-0.001,-0.08,0.08,0.00,7
321,Entry short,2026-04-21 03:00,A_LONDON_BO_SHORT,1.17642,1,1.17642,-0.001,-0.08,0,0.001,0.09,-0.001,-0.08,0.08,0.00,7
322,Exit short,2026-04-23 07:00,A_LONDON_BO_SHORT_EXIT,1.16931,1,1.16824,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.08,0.00,1
322,Entry short,2026-04-23 06:00,A_LONDON_BO_SHORT,1.16824,1,1.16824,-0.001,-0.09,0,0.0003,0.03,-0.001,-0.09,0.08,0.00,1
323,Exit long,2026-04-27 10:00,A_LONDON_BO_LONG_EXIT,1.17335,1,1.1744,-0.001,-0.09,0,0.001,0.09,-0.001,-0.09,0.08,0.00,7
323,Entry long,2026-04-27 03:00,A_LONDON_BO_LONG,1.1744,1,1.1744,-0.001,-0.09,0,0.001,0.09,-0.001,-0.09,0.08,0.00,7
324,Exit short,2026-04-28 03:00,A_LONDON_BO_SHORT_EXIT,1.16966,1,1.16876,-0.001,-0.08,0,0.0002,0.01,-0.001,-0.08,0.08,0.00,1
324,Entry short,2026-04-28 02:00,A_LONDON_BO_SHORT,1.16876,1,1.16876,-0.001,-0.08,0,0.0002,0.01,-0.001,-0.08,0.08,0.00,1
