Trade number,Type,Date and time,Signal,Price JPY,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
175,Exit long,2025-08-27 11:00,TIME_EXIT,95.963,1,95.826,0.14,0.14,0,0.14,0.15,-0.05,-0.05,2.98,0.03,3
175,Entry long,2025-08-27 08:00,AUDJPY_1200_LONG,95.826,1,95.826,0.14,0.14,0,0.14,0.15,-0.05,-0.05,2.98,0.03,3
176,Exit long,2025-08-28 09:00,TP_OR_SL,95.916,1,96.038,-0.12,-0.13,0,0.05,0.05,-0.12,-0.13,2.86,0.03,1
176,Entry long,2025-08-28 08:00,AUDJPY_1200_LONG,96.038,1,96.038,-0.12,-0.13,0,0.05,0.05,-0.12,-0.13,2.86,0.03,1
177,Exit long,2025-08-29 10:00,TP_OR_SL,96.079,1,96.188,-0.11,-0.11,0,0.04,0.04,-0.11,-0.11,2.75,0.03,2
177,Entry long,2025-08-29 08:00,AUDJPY_1200_LONG,96.188,1,96.188,-0.11,-0.11,0,0.04,0.04,-0.11,-0.11,2.75,0.03,2
178,Exit long,2025-09-03 10:00,TP_OR_SL,97.143,1,97.279,-0.14,-0.14,0,0.02,0.02,-0.14,-0.14,2.62,0.03,2
178,Entry long,2025-09-03 08:00,AUDJPY_1200_LONG,97.279,1,97.279,-0.14,-0.14,0,0.02,0.02,-0.14,-0.14,2.62,0.03,2
179,Exit long,2025-09-08 10:00,TP_OR_SL,97.28,1,97.418,-0.14,-0.14,0,0.01,0.01,-0.14,-0.14,2.48,0.02,2
179,Entry long,2025-09-08 08:00,AUDJPY_1200_LONG,97.418,1,97.418,-0.14,-0.14,0,0.01,0.01,-0.14,-0.14,2.48,0.02,2
180,Exit long,2025-09-10 11:00,TIME_EXIT,97.641,1,97.548,0.09,0.10,0,0.2,0.20,-0.11,-0.11,2.57,0.03,3
180,Entry long,2025-09-10 08:00,AUDJPY_1200_LONG,97.548,1,97.548,0.09,0.10,0,0.2,0.20,-0.11,-0.11,2.57,0.03,3
181,Exit long,2025-10-09 09:00,TP_OR_SL,100.734,1,100.904,-0.17,-0.17,0,0.04,0.04,-0.17,-0.17,2.4,0.02,1
181,Entry long,2025-10-09 08:00,AUDJPY_1200_LONG,100.904,1,100.904,-0.17,-0.17,0,0.04,0.04,-0.17,-0.17,2.4,0.02,1
182,Exit long,2025-10-21 09:00,TP_OR_SL,98.557,1,98.749,-0.19,-0.19,0,0,0.00,-0.19,-0.19,2.21,0.02,1
182,Entry long,2025-10-21 08:00,AUDJPY_1200_LONG,98.749,1,98.749,-0.19,-0.19,0,0,0.00,-0.19,-0.19,2.21,0.02,1
183,Exit long,2025-10-24 10:00,TP_OR_SL,99.373,1,99.51,-0.14,-0.14,0,0.08,0.08,-0.14,-0.14,2.07,0.02,2
183,Entry long,2025-10-24 08:00,AUDJPY_1200_LONG,99.51,1,99.51,-0.14,-0.14,0,0.08,0.08,-0.14,-0.14,2.07,0.02,2
184,Exit long,2025-10-27 11:00,TIME_EXIT,100.318,1,100.198,0.12,0.12,0,0.14,0.14,-0.05,-0.05,2.19,0.02,3
184,Entry long,2025-10-27 08:00,AUDJPY_1200_LONG,100.198,1,100.198,0.12,0.12,0,0.14,0.14,-0.05,-0.05,2.19,0.02,3
185,Exit long,2025-11-03 09:00,TP_OR_SL,100.827,1,100.948,-0.12,-0.12,0,0.01,0.01,-0.12,-0.12,2.07,0.02,2
185,Entry long,2025-11-03 07:00,AUDJPY_1200_LONG,100.948,1,100.948,-0.12,-0.12,0,0.01,0.01,-0.12,-0.12,2.07,0.02,2
186,Exit long,2025-11-12 09:00,TP_OR_SL,101.165,1,101.298,-0.13,-0.13,0,0.03,0.03,-0.13,-0.13,1.94,0.02,2
186,Entry long,2025-11-12 07:00,AUDJPY_1200_LONG,101.298,1,101.298,-0.13,-0.13,0,0.03,0.03,-0.13,-0.13,1.94,0.02,2
187,Exit long,2025-11-19 10:00,TP_OR_SL,101.209,1,101.399,-0.19,-0.19,0,0.29,0.29,-0.19,-0.19,1.75,0.02,3
187,Entry long,2025-11-19 07:00,AUDJPY_1200_LONG,101.399,1,101.399,-0.19,-0.19,0,0.29,0.29,-0.19,-0.19,1.75,0.02,3
188,Exit long,2025-11-20 10:00,TIME_EXIT,102.13,1,102.156,-0.03,-0.03,0,0.33,0.33,-0.12,-0.11,1.72,0.02,3
188,Entry long,2025-11-20 07:00,AUDJPY_1200_LONG,102.156,1,102.156,-0.03,-0.03,0,0.33,0.33,-0.12,-0.11,1.72,0.02,3
189,Exit long,2025-11-27 10:00,TIME_EXIT,102.124,1,102.05,0.07,0.07,0,0.09,0.09,-0.06,-0.06,1.8,0.02,3
189,Entry long,2025-11-27 07:00,AUDJPY_1200_LONG,102.05,1,102.05,0.07,0.07,0,0.09,0.09,-0.06,-0.06,1.8,0.02,3
190,Exit long,2025-12-02 10:00,TIME_EXIT,102.406,1,102.257,0.15,0.15,0,0.24,0.24,-0.02,-0.02,1.95,0.02,3
190,Entry long,2025-12-02 07:00,AUDJPY_1200_LONG,102.257,1,102.257,0.15,0.15,0,0.24,0.24,-0.02,-0.02,1.95,0.02,3
191,Exit long,2025-12-05 10:00,TIME_EXIT,103.126,1,103.01,0.12,0.11,0,0.18,0.18,-0.01,-0.01,2.06,0.02,3
191,Entry long,2025-12-05 07:00,AUDJPY_1200_LONG,103.01,1,103.01,0.12,0.11,0,0.18,0.18,-0.01,-0.01,2.06,0.02,3
192,Exit long,2025-12-08 10:00,TP_OR_SL,103.165,1,103.278,-0.11,-0.11,0,0.09,0.09,-0.11,-0.11,1.95,0.02,3
192,Entry long,2025-12-08 07:00,AUDJPY_1200_LONG,103.278,1,103.278,-0.11,-0.11,0,0.09,0.09,-0.11,-0.11,1.95,0.02,3
193,Exit long,2025-12-09 10:00,TP_OR_SL,104.064,1,103.776,0.29,0.28,0,0.29,0.28,-0.02,-0.02,2.24,0.02,3
193,Entry long,2025-12-09 07:00,AUDJPY_1200_LONG,103.776,1,103.776,0.29,0.28,0,0.29,0.28,-0.02,-0.02,2.24,0.02,3
194,Exit long,2025-12-12 10:00,TP_OR_SL,103.829,1,103.972,-0.14,-0.14,0,0.08,0.07,-0.14,-0.14,2.09,0.02,3
194,Entry long,2025-12-12 07:00,AUDJPY_1200_LONG,103.972,1,103.972,-0.14,-0.14,0,0.08,0.07,-0.14,-0.14,2.09,0.02,3
195,Exit long,2025-12-22 08:00,TP_OR_SL,104.454,1,104.611,-0.16,-0.15,0,0.01,0.00,-0.16,-0.15,1.94,0.02,1
195,Entry long,2025-12-22 07:00,AUDJPY_1200_LONG,104.611,1,104.611,-0.16,-0.15,0,0.01,0.00,-0.16,-0.15,1.94,0.02,1
196,Exit long,2025-12-23 10:00,TIME_EXIT,104.62,1,104.411,0.21,0.20,0,0.23,0.22,-0.02,-0.02,2.15,0.02,3
196,Entry long,2025-12-23 07:00,AUDJPY_1200_LONG,104.411,1,104.411,0.21,0.20,0,0.23,0.22,-0.02,-0.02,2.15,0.02,3
197,Exit long,2025-12-26 10:00,TIME_EXIT,105.048,1,104.911,0.14,0.13,0,0.26,0.24,-0.04,-0.04,2.28,0.02,3
197,Entry long,2025-12-26 07:00,AUDJPY_1200_LONG,104.911,1,104.911,0.14,0.13,0,0.26,0.24,-0.04,-0.04,2.28,0.02,3
198,Exit long,2026-01-06 10:00,TIME_EXIT,105.378,1,105.122,0.26,0.24,0,0.27,0.26,-0.02,-0.02,2.54,0.03,3
198,Entry long,2026-01-06 07:00,AUDJPY_1200_LONG,105.122,1,105.122,0.26,0.24,0,0.27,0.26,-0.02,-0.02,2.54,0.03,3
199,Exit long,2026-01-12 10:00,TIME_EXIT,106.156,1,105.916,0.24,0.23,0,0.25,0.24,-0.04,-0.03,2.78,0.03,3
199,Entry long,2026-01-12 07:00,AUDJPY_1200_LONG,105.916,1,105.916,0.24,0.23,0,0.25,0.24,-0.04,-0.03,2.78,0.03,3
200,Exit long,2026-01-20 10:00,TIME_EXIT,106.47,1,106.256,0.21,0.20,0,0.29,0.27,-0.17,-0.16,2.99,0.03,3
200,Entry long,2026-01-20 07:00,AUDJPY_1200_LONG,106.256,1,106.256,0.21,0.20,0,0.29,0.27,-0.17,-0.16,2.99,0.03,3
201,Exit long,2026-01-21 09:00,TP_OR_SL,107.1,1,106.792,0.31,0.29,0,0.31,0.29,-0.02,-0.02,3.3,0.03,2
201,Entry long,2026-01-21 07:00,AUDJPY_1200_LONG,106.792,1,106.792,0.31,0.29,0,0.31,0.29,-0.02,-0.02,3.3,0.03,2
202,Exit long,2026-01-22 10:00,TIME_EXIT,108.104,1,108.095,0.01,0.01,0,0.1,0.09,-0.16,-0.15,3.31,0.03,3
202,Entry long,2026-01-22 07:00,AUDJPY_1200_LONG,108.095,1,108.095,0.01,0.01,0,0.1,0.09,-0.16,-0.15,3.31,0.03,3
203,Exit long,2026-01-23 10:00,TIME_EXIT,108.654,1,108.558,0.1,0.09,0,0.18,0.16,-0.17,-0.16,3.41,0.03,3
203,Entry long,2026-01-23 07:00,AUDJPY_1200_LONG,108.558,1,108.558,0.1,0.09,0,0.18,0.16,-0.17,-0.16,3.41,0.03,3
204,Exit long,2026-01-30 09:00,TP_OR_SL,108.526,1,107.902,0.62,0.58,0,0.62,0.58,-0.08,-0.07,4.03,0.04,2
204,Entry long,2026-01-30 07:00,AUDJPY_1200_LONG,107.902,1,107.902,0.62,0.58,0,0.62,0.58,-0.08,-0.07,4.03,0.04,2
205,Exit long,2026-02-03 09:00,TP_OR_SL,109.012,1,109.302,-0.29,-0.27,0,0.01,0.01,-0.29,-0.27,3.74,0.04,2
205,Entry long,2026-02-03 07:00,AUDJPY_1200_LONG,109.302,1,109.302,-0.29,-0.27,0,0.01,0.01,-0.29,-0.27,3.74,0.04,2
206,Exit long,2026-02-04 09:00,TP_OR_SL,109.899,1,110.106,-0.21,-0.19,0,0.08,0.07,-0.21,-0.19,3.53,0.04,2
206,Entry long,2026-02-04 07:00,AUDJPY_1200_LONG,110.106,1,110.106,-0.21,-0.19,0,0.08,0.07,-0.21,-0.19,3.53,0.04,2
207,Exit long,2026-02-09 09:00,TP_OR_SL,109.982,1,110.236,-0.25,-0.23,0,0.04,0.04,-0.25,-0.23,3.28,0.03,2
207,Entry long,2026-02-09 07:00,AUDJPY_1200_LONG,110.236,1,110.236,-0.25,-0.23,0,0.04,0.04,-0.25,-0.23,3.28,0.03,2
208,Exit long,2026-02-25 10:00,TIME_EXIT,111.164,1,111.122,0.04,0.04,0,0.09,0.08,-0.15,-0.13,3.32,0.03,3
208,Entry long,2026-02-25 07:00,AUDJPY_1200_LONG,111.122,1,111.122,0.04,0.04,0,0.09,0.08,-0.15,-0.13,3.32,0.03,3
209,Exit long,2026-03-09 11:00,TIME_EXIT,111.363,1,111.179,0.18,0.17,0,0.33,0.30,-0.04,-0.04,3.5,0.04,3
209,Entry long,2026-03-09 08:00,AUDJPY_1200_LONG,111.179,1,111.179,0.18,0.17,0,0.33,0.30,-0.04,-0.04,3.5,0.04,3
210,Exit long,2026-03-10 11:00,TP_OR_SL,112.748,1,112.284,0.46,0.41,0,0.46,0.41,-0.06,-0.05,3.97,0.04,3
210,Entry long,2026-03-10 08:00,AUDJPY_1200_LONG,112.284,1,112.284,0.46,0.41,0,0.46,0.41,-0.06,-0.05,3.97,0.04,3
211,Exit long,2026-03-11 10:00,TP_OR_SL,113.795,1,113.348,0.45,0.39,0,0.45,0.39,-0.03,-0.02,4.42,0.04,2
211,Entry long,2026-03-11 08:00,AUDJPY_1200_LONG,113.348,1,113.348,0.45,0.39,0,0.45,0.39,-0.03,-0.02,4.42,0.04,2
212,Exit long,2026-03-17 11:00,TIME_EXIT,112.908,1,112.876,0.03,0.03,0,0.21,0.19,-0.16,-0.14,4.45,0.04,3
212,Entry long,2026-03-17 08:00,AUDJPY_1200_LONG,112.876,1,112.876,0.03,0.03,0,0.21,0.19,-0.16,-0.14,4.45,0.04,3
213,Exit long,2026-04-06 11:00,TIME_EXIT,110.488,1,110.442,0.05,0.04,0,0.15,0.14,-0.09,-0.08,4.49,0.04,3
213,Entry long,2026-04-06 08:00,AUDJPY_1200_LONG,110.442,1,110.442,0.05,0.04,0,0.15,0.14,-0.09,-0.08,4.49,0.04,3
214,Exit long,2026-04-07 11:00,TIME_EXIT,111.02,1,110.852,0.17,0.15,0,0.26,0.23,-0.11,-0.10,4.66,0.05,3
214,Entry long,2026-04-07 08:00,AUDJPY_1200_LONG,110.852,1,110.852,0.17,0.15,0,0.26,0.23,-0.11,-0.10,4.66,0.05,3
215,Exit long,2026-04-08 11:00,TIME_EXIT,111.834,1,111.73,0.1,0.09,0,0.12,0.11,-0.17,-0.15,4.76,0.05,3
215,Entry long,2026-04-08 08:00,AUDJPY_1200_LONG,111.73,1,111.73,0.1,0.09,0,0.12,0.11,-0.17,-0.15,4.76,0.05,3
216,Exit long,2026-04-09 10:00,TP_OR_SL,112.249,1,111.96,0.29,0.26,0,0.29,0.26,-0.03,-0.02,5.05,0.05,2
216,Entry long,2026-04-09 08:00,AUDJPY_1200_LONG,111.96,1,111.96,0.29,0.26,0,0.29,0.26,-0.03,-0.02,5.05,0.05,2
217,Exit long,2026-04-10 11:00,TIME_EXIT,112.684,1,112.626,0.06,0.05,0,0.24,0.21,-0.03,-0.02,5.11,0.05,3
217,Entry long,2026-04-10 08:00,AUDJPY_1200_LONG,112.626,1,112.626,0.06,0.05,0,0.24,0.21,-0.03,-0.02,5.11,0.05,3
218,Exit long,2026-04-14 11:00,TIME_EXIT,113.316,1,113.264,0.05,0.05,0,0.15,0.14,-0.01,-0.01,5.16,0.05,3
218,Entry long,2026-04-14 08:00,AUDJPY_1200_LONG,113.264,1,113.264,0.05,0.05,0,0.15,0.14,-0.01,-0.01,5.16,0.05,3
219,Exit long,2026-04-15 10:00,TP_OR_SL,113.839,1,113.584,0.26,0.22,0,0.26,0.22,-0.01,-0.01,5.42,0.05,2
219,Entry long,2026-04-15 08:00,AUDJPY_1200_LONG,113.584,1,113.584,0.26,0.22,0,0.26,0.22,-0.01,-0.01,5.42,0.05,2
220,Exit long,2026-04-16 11:00,TIME_EXIT,114.048,1,114.122,-0.07,-0.06,0,0.13,0.11,-0.09,-0.08,5.35,0.05,3
220,Entry long,2026-04-16 08:00,AUDJPY_1200_LONG,114.122,1,114.122,-0.07,-0.06,0,0.13,0.11,-0.09,-0.08,5.35,0.05,3
221,Exit long,2026-04-17 09:00,TP_OR_SL,114.096,1,114.237,-0.14,-0.12,0,0.04,0.03,-0.14,-0.12,5.2,0.05,1
221,Entry long,2026-04-17 08:00,AUDJPY_1200_LONG,114.237,1,114.237,-0.14,-0.12,0,0.04,0.03,-0.14,-0.12,5.2,0.05,1
222,Exit long,2026-04-21 10:00,TP_OR_SL,114.228,1,113.977,0.25,0.22,0,0.25,0.22,-0.03,-0.03,5.46,0.05,2
222,Entry long,2026-04-21 08:00,AUDJPY_1200_LONG,113.977,1,113.977,0.25,0.22,0,0.25,0.22,-0.03,-0.03,5.46,0.05,2
223,Exit long,2026-04-27 11:00,TIME_EXIT,114.569,1,114.451,0.12,0.10,0,0.13,0.11,-0.06,-0.06,5.57,0.06,3
223,Entry long,2026-04-27 08:00,AUDJPY_1200_LONG,114.451,1,114.451,0.12,0.10,0,0.13,0.11,-0.06,-0.06,5.57,0.06,3
224,Exit long,2026-04-29 09:00,TP_OR_SL,114.35,1,114.47,-0.12,-0.10,0,0.06,0.05,-0.12,-0.10,5.45,0.05,1
224,Entry long,2026-04-29 08:00,AUDJPY_1200_LONG,114.47,1,114.47,-0.12,-0.10,0,0.06,0.05,-0.12,-0.10,5.45,0.05,1
225,Exit long,2026-05-08 11:00,TIME_EXIT,113.44,1,113.384,0.06,0.05,0,0.11,0.10,-0.11,-0.10,5.51,0.06,3
225,Entry long,2026-05-08 08:00,AUDJPY_1200_LONG,113.384,1,113.384,0.06,0.05,0,0.11,0.10,-0.11,-0.10,5.51,0.06,3
226,Exit long,2026-05-11 11:00,TIME_EXIT,113.976,1,113.807,0.17,0.15,0,0.19,0.17,-0.005,0.00,5.68,0.06,3
226,Entry long,2026-05-11 08:00,AUDJPY_1200_LONG,113.807,1,113.807,0.17,0.15,0,0.19,0.17,-0.005,0.00,5.68,0.06,3
227,Exit long,2026-05-12 09:00,TP_OR_SL,113.776,1,113.926,-0.15,-0.13,0,0.02,0.02,-0.15,-0.13,5.53,0.06,1
227,Entry long,2026-05-12 08:00,AUDJPY_1200_LONG,113.926,1,113.926,-0.15,-0.13,0,0.02,0.02,-0.15,-0.13,5.53,0.06,1
228,Exit long,2026-05-25 11:00,TIME_EXIT,113.979,1,113.93,0.05,0.04,0,0.19,0.17,-0.03,-0.03,5.58,0.06,3
228,Entry long,2026-05-25 08:00,AUDJPY_1200_LONG,113.93,1,113.93,0.05,0.04,0,0.19,0.17,-0.03,-0.03,5.58,0.06,3
229,Exit long,2026-05-26 11:00,TIME_EXIT,114.115,1,114.138,-0.02,-0.02,0,0.15,0.13,-0.07,-0.06,5.55,0.06,3
229,Entry long,2026-05-26 08:00,AUDJPY_1200_LONG,114.138,1,114.138,-0.02,-0.02,0,0.15,0.13,-0.07,-0.06,5.55,0.06,3
230,Exit long,2026-05-29 10:00,TP_OR_SL,114.581,1,114.334,0.25,0.22,0,0.25,0.22,-0.02,-0.01,5.8,0.06,2
230,Entry long,2026-05-29 08:00,AUDJPY_1200_LONG,114.334,1,114.334,0.25,0.22,0,0.25,0.22,-0.02,-0.01,5.8,0.06,2
231,Exit long,2026-06-15 11:00,TIME_EXIT,113.426,1,113.252,0.17,0.15,0,0.26,0.23,-0.06,-0.06,5.98,0.06,3
231,Entry long,2026-06-15 08:00,AUDJPY_1200_LONG,113.252,1,113.252,0.17,0.15,0,0.26,0.23,-0.06,-0.06,5.98,0.06,3
232,Exit long,2026-06-16 11:00,TIME_EXIT,113.5,1,113.34,0.16,0.14,0,0.21,0.18,-0.01,-0.01,6.14,0.06,3
232,Entry long,2026-06-16 08:00,AUDJPY_1200_LONG,113.34,1,113.34,0.16,0.14,0,0.21,0.18,-0.01,-0.01,6.14,0.06,3
233,Exit long,2026-06-19 10:00,TP_OR_SL,113.008,1,113.167,-0.16,-0.14,0,0.01,0.01,-0.16,-0.14,5.98,0.06,2
233,Entry long,2026-06-19 08:00,AUDJPY_1200_LONG,113.167,1,113.167,-0.16,-0.14,0,0.01,0.01,-0.16,-0.14,5.98,0.06,2
234,Exit long,2026-06-22 10:00,TP_OR_SL,113.234,1,113.356,-0.12,-0.11,0,0.09,0.08,-0.12,-0.11,5.85,0.06,2
234,Entry long,2026-06-22 08:00,AUDJPY_1200_LONG,113.356,1,113.356,-0.12,-0.11,0,0.09,0.08,-0.12,-0.11,5.85,0.06,2
235,Exit long,2026-06-30 10:00,TP_OR_SL,112.089,1,111.812,0.28,0.25,0,0.28,0.25,0,0.00,6.13,0.06,2
235,Entry long,2026-06-30 08:00,AUDJPY_1200_LONG,111.812,1,111.812,0.28,0.25,0,0.28,0.25,0,0.00,6.13,0.06,2
236,Exit long,2026-07-14 10:00,TP_OR_SL,113.108,1,112.84,0.27,0.24,0,0.27,0.24,0,0.00,6.4,0.06,2
236,Entry long,2026-07-14 08:00,AUDJPY_1200_LONG,112.84,1,112.84,0.27,0.24,0,0.27,0.24,0,0.00,6.4,0.06,2
237,Exit long,2026-07-15 11:00,TIME_EXIT,113.462,1,113.453,0.01,0.01,0,0.06,0.06,-0.04,-0.04,6.41,0.06,3
237,Entry long,2026-07-15 08:00,AUDJPY_1200_LONG,113.453,1,113.453,0.01,0.01,0,0.06,0.06,-0.04,-0.04,6.41,0.06,3
238,Exit long,2026-07-16 10:00,TP_OR_SL,113.789,1,113.567,0.22,0.20,0,0.22,0.20,0,0.00,6.63,0.07,2
238,Entry long,2026-07-16 08:00,AUDJPY_1200_LONG,113.567,1,113.567,0.22,0.20,0,0.22,0.20,0,0.00,6.63,0.07,2
239,Exit long,2026-07-20 10:00,TP_OR_SL,114.006,1,113.768,0.24,0.21,0,0.24,0.21,-0.02,-0.02,6.87,0.07,2
239,Entry long,2026-07-20 08:00,AUDJPY_1200_LONG,113.768,1,113.768,0.24,0.21,0,0.24,0.21,-0.02,-0.02,6.87,0.07,2
240,Exit long,2026-07-27 10:00,TP_OR_SL,114.421,1,114.526,-0.1,-0.09,0,0.09,0.08,-0.1,-0.09,6.76,0.07,2
240,Entry long,2026-07-27 08:00,AUDJPY_1200_LONG,114.526,1,114.526,-0.1,-0.09,0,0.09,0.08,-0.1,-0.09,6.76,0.07,2
241,Exit long,2026-08-11 11:00,TIME_EXIT,112.45,1,112.507,-0.06,-0.05,0,0.07,0.06,-0.11,-0.10,6.71,0.07,3
241,Entry long,2026-08-11 08:00,AUDJPY_1200_LONG,112.507,1,112.507,-0.06,-0.05,0,0.07,0.06,-0.11,-0.10,6.71,0.07,3
242,Exit long,2026-08-12 11:00,TIME_EXIT,112.566,1,112.56,0.01,0.01,0,0.2,0.17,-0.08,-0.07,6.71,0.07,3
242,Entry long,2026-08-12 08:00,AUDJPY_1200_LONG,112.56,1,112.56,0.01,0.01,0,0.2,0.17,-0.08,-0.07,6.71,0.07,3
243,Exit long,2026-08-18 10:00,TP_OR_SL,113.454,1,113.54,-0.09,-0.08,0,0.07,0.07,-0.09,-0.08,6.63,0.07,2
243,Entry long,2026-08-18 08:00,AUDJPY_1200_LONG,113.54,1,113.54,-0.09,-0.08,0,0.07,0.07,-0.09,-0.08,6.63,0.07,2
244,Exit long,2026-08-21 11:00,TP_OR_SL,113.995,1,113.76,0.24,0.21,0,0.24,0.21,-0.01,-0.01,6.86,0.07,3
244,Entry long,2026-08-21 08:00,AUDJPY_1200_LONG,113.76,1,113.76,0.24,0.21,0,0.24,0.21,-0.01,-0.01,6.86,0.07,3
245,Exit long,2026-08-25 11:00,TIME_EXIT,113.99,1,113.968,0.02,0.02,0,0.07,0.06,-0.04,-0.04,6.88,0.07,3
245,Entry long,2026-08-25 08:00,AUDJPY_1200_LONG,113.968,1,113.968,0.02,0.02,0,0.07,0.06,-0.04,-0.04,6.88,0.07,3
246,Exit long,2026-08-26 11:00,TIME_EXIT,114.234,1,114.281,-0.05,-0.04,0,0.12,0.11,-0.09,-0.08,6.84,0.07,3
246,Entry long,2026-08-26 08:00,AUDJPY_1200_LONG,114.281,1,114.281,-0.05,-0.04,0,0.12,0.11,-0.09,-0.08,6.84,0.07,3
247,Exit long,2026-08-27 11:00,TIME_EXIT,114.625,1,114.576,0.05,0.04,0,0.11,0.09,-0.05,-0.05,6.89,0.07,3
247,Entry long,2026-08-27 08:00,AUDJPY_1200_LONG,114.576,1,114.576,0.05,0.04,0,0.11,0.09,-0.05,-0.05,6.89,0.07,3
