timestamp,pair,split,variant,expiry,direction,entry,expiryPrice,result,session
2026-08-19T02:05:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.1577,1.15793,WIN,Asia
2026-08-19T02:42:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.1583,1.15862,LOSS,Asia
2026-08-19T04:17:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.15837,1.15836,LOSS,Asia
2026-08-19T07:31:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.15947,1.15965,WIN,London
2026-08-19T20:35:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16761,1.16775,WIN,New York
2026-08-20T02:55:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16748,1.16744,WIN,Asia
2026-08-20T06:33:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16769,1.16793,LOSS,Asia
2026-08-20T09:56:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.17073,1.1707,LOSS,London
2026-08-20T12:50:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.1687,1.16865,LOSS,London/NY overlap
2026-08-20T18:15:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.1672,1.16711,WIN,New York
2026-08-20T19:10:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.1674,1.16764,LOSS,New York
2026-08-20T19:19:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16764,1.16765,WIN,New York
2026-08-20T22:04:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16807,1.16819,WIN,Asia
2026-08-21T00:10:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16847,1.16883,LOSS,Asia
2026-08-21T00:36:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16867,1.16862,WIN,Asia
2026-08-21T03:20:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16966,1.16971,WIN,Asia
2026-08-21T03:28:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16957,1.16942,WIN,Asia
2026-08-21T12:17:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16968,1.1696,WIN,London/NY overlap
2026-08-21T15:27:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16734,1.1677,LOSS,London/NY overlap
2026-08-24T10:59:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16655,1.16638,LOSS,London
2026-08-24T16:28:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16668,1.16666,WIN,New York
2026-08-24T19:09:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16616,1.16622,WIN,New York
2026-08-24T19:43:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16612,1.16618,WIN,New York
2026-08-25T03:59:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16604,1.16592,WIN,Asia
2026-08-25T04:51:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16558,1.16552,LOSS,Asia
2026-08-25T10:02:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16682,1.16672,LOSS,London
2026-08-25T12:04:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16615,1.16636,LOSS,London/NY overlap
2026-08-25T17:07:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16723,1.16702,LOSS,New York
2026-08-25T17:16:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16701,1.16714,LOSS,New York
2026-08-25T18:49:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16738,1.16738,TIE,New York
2026-08-25T19:02:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16745,1.16752,WIN,New York
2026-08-26T00:28:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16736,1.16742,LOSS,Asia
2026-08-26T11:39:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16646,1.16647,WIN,London
2026-08-26T23:11:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16544,1.16553,WIN,Asia
2026-08-27T01:03:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16562,1.16563,WIN,Asia
2026-08-27T03:00:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16557,1.16558,LOSS,Asia
2026-08-27T05:45:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16562,1.16558,WIN,Asia
2026-08-27T06:18:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16532,1.16542,WIN,Asia
2026-08-27T07:04:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16558,1.16543,LOSS,London
2026-08-27T10:05:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16396,1.16402,LOSS,London
2026-08-27T16:12:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16502,1.16506,LOSS,New York
2026-08-27T16:26:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16523,1.1653,WIN,New York
2026-08-27T17:08:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16529,1.16522,LOSS,New York
2026-08-27T17:17:00.000Z,EUR/USD,SEALED,binary_master,5,PUT,1.16508,1.16512,LOSS,New York
2026-08-27T20:43:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16514,1.16512,LOSS,New York
2026-08-27T22:19:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16545,1.16528,LOSS,Asia
2026-08-27T22:46:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16524,1.16526,WIN,Asia
2026-08-28T07:39:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16459,1.16449,LOSS,London
2026-08-28T08:42:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16452,1.16428,LOSS,London
2026-08-28T10:14:00.000Z,EUR/USD,SEALED,binary_master,5,CALL,1.16417,1.16416,LOSS,London
2026-08-18T23:55:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35344,1.35358,WIN,Asia
2026-08-19T02:41:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35391,1.35412,WIN,Asia
2026-08-19T04:56:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35399,1.35418,WIN,Asia
2026-08-19T15:54:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36062,1.36029,WIN,London/NY overlap
2026-08-19T17:53:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35942,1.35919,LOSS,New York
2026-08-19T17:56:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.3593,1.35913,WIN,New York
2026-08-19T19:19:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36088,1.36082,LOSS,New York
2026-08-19T22:04:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36093,1.36093,TIE,Asia
2026-08-20T02:04:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36098,1.36139,WIN,Asia
2026-08-20T02:55:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36036,1.36044,LOSS,Asia
2026-08-20T09:51:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36434,1.36458,WIN,London
2026-08-20T13:22:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36477,1.36396,WIN,London/NY overlap
2026-08-20T20:14:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36296,1.3629,WIN,New York
2026-08-21T03:05:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36498,1.36504,LOSS,Asia
2026-08-21T03:28:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.3648,1.36458,WIN,Asia
2026-08-21T05:30:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36421,1.3644,LOSS,Asia
2026-08-21T07:23:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36496,1.36488,LOSS,London
2026-08-21T14:11:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36389,1.36405,LOSS,London/NY overlap
2026-08-21T15:08:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36271,1.36257,WIN,London/NY overlap
2026-08-21T16:17:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36396,1.36378,WIN,New York
2026-08-21T16:31:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.3642,1.36426,WIN,New York
2026-08-21T16:53:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36417,1.36414,WIN,New York
2026-08-21T18:36:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36516,1.36518,WIN,New York
2026-08-24T01:51:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36448,1.36478,WIN,Asia
2026-08-24T06:17:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36433,1.36418,WIN,Asia
2026-08-24T08:43:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36315,1.36295,LOSS,London
2026-08-24T12:59:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36438,1.36451,WIN,London/NY overlap
2026-08-24T16:12:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36319,1.36332,WIN,New York
2026-08-24T17:18:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.3633,1.36298,LOSS,New York
2026-08-24T18:21:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36298,1.36322,WIN,New York
2026-08-24T22:32:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36331,1.36332,WIN,Asia
2026-08-24T22:36:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36329,1.36328,LOSS,Asia
2026-08-24T23:34:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36347,1.36345,WIN,Asia
2026-08-25T00:26:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36382,1.3639,LOSS,Asia
2026-08-25T14:21:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36398,1.36348,WIN,London/NY overlap
2026-08-25T19:52:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36488,1.36497,WIN,New York
2026-08-25T22:29:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36486,1.36486,TIE,Asia
2026-08-26T03:34:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.36368,1.3638,LOSS,Asia
2026-08-26T10:42:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.36216,1.36218,WIN,London
2026-08-26T14:54:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35858,1.35902,LOSS,London/NY overlap
2026-08-26T17:04:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.3593,1.35898,WIN,New York
2026-08-26T20:04:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.3594,1.35948,WIN,New York
2026-08-26T22:02:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35972,1.3596,LOSS,Asia
2026-08-26T22:29:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35965,1.35964,LOSS,Asia
2026-08-26T22:45:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35963,1.35954,WIN,Asia
2026-08-27T01:10:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35906,1.35911,LOSS,Asia
2026-08-27T02:23:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.3592,1.35908,WIN,Asia
2026-08-27T04:00:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35874,1.35907,LOSS,Asia
2026-08-27T05:28:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35896,1.35906,WIN,Asia
2026-08-27T11:08:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35774,1.35776,LOSS,London
2026-08-27T11:15:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.3578,1.35805,WIN,London
2026-08-27T11:39:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35755,1.35739,WIN,London
2026-08-27T21:11:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35929,1.35901,WIN,Asia
2026-08-28T01:01:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35961,1.35971,LOSS,Asia
2026-08-28T01:09:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35974,1.35952,LOSS,Asia
2026-08-28T06:44:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.3592,1.3593,LOSS,Asia
2026-08-28T08:46:00.000Z,GBP/USD,SEALED,binary_master,5,PUT,1.35846,1.35848,LOSS,London
2026-08-28T10:14:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.35841,1.35834,LOSS,London
2026-08-28T16:55:00.000Z,GBP/USD,SEALED,binary_master,5,CALL,1.3543,1.35372,LOSS,New York
2026-08-19T00:46:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.475,159.468,WIN,Asia
2026-08-19T04:09:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.42,159.393,LOSS,Asia
2026-08-19T20:19:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.178,158.186,WIN,New York
2026-08-20T02:30:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.448,158.418,WIN,Asia
2026-08-20T08:31:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.489,158.472,LOSS,London
2026-08-20T09:07:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.48,158.42,WIN,London
2026-08-20T12:50:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.672,158.644,WIN,London/NY overlap
2026-08-20T17:19:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.018,159.056,WIN,New York
2026-08-20T18:56:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.118,159.141,WIN,New York
2026-08-20T19:01:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.143,159.156,LOSS,New York
2026-08-20T23:52:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.89,158.926,LOSS,Asia
2026-08-21T00:34:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.072,159.062,LOSS,Asia
2026-08-21T10:44:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.606,158.619,WIN,London
2026-08-21T11:25:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.661,158.584,WIN,London
2026-08-21T12:15:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.704,158.742,WIN,London/NY overlap
2026-08-21T12:36:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.748,158.834,LOSS,London/NY overlap
2026-08-21T14:11:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.87,158.844,LOSS,London/NY overlap
2026-08-21T15:05:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.936,158.96,WIN,London/NY overlap
2026-08-21T16:30:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.956,158.944,WIN,New York
2026-08-23T22:50:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.954,158.956,LOSS,Asia
2026-08-24T06:22:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.922,158.944,WIN,Asia
2026-08-24T18:38:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.194,159.185,LOSS,New York
2026-08-24T20:34:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.154,159.146,LOSS,New York
2026-08-24T22:07:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.068,159.104,LOSS,Asia
2026-08-24T22:17:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.101,159.11,WIN,Asia
2026-08-25T00:56:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.183,159.19,WIN,Asia
2026-08-25T02:38:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.286,159.285,LOSS,Asia
2026-08-25T04:11:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.358,159.348,LOSS,Asia
2026-08-25T05:02:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.304,159.298,LOSS,Asia
2026-08-25T06:43:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.34,159.367,LOSS,Asia
2026-08-25T10:26:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.301,159.304,LOSS,London
2026-08-25T15:27:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.264,159.269,LOSS,London/NY overlap
2026-08-25T21:44:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.199,159.205,LOSS,Asia
2026-08-26T04:08:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.984,158.976,LOSS,Asia
2026-08-26T04:34:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,158.972,158.984,LOSS,Asia
2026-08-26T10:04:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,158.999,158.999,TIE,London
2026-08-26T11:44:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.132,159.13,WIN,London
2026-08-26T14:39:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.4,159.356,WIN,London/NY overlap
2026-08-26T18:52:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.392,159.41,LOSS,New York
2026-08-27T11:09:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.484,159.492,WIN,London
2026-08-27T11:47:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.473,159.506,WIN,London
2026-08-27T12:55:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.424,159.43,LOSS,London/NY overlap
2026-08-27T13:47:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.396,159.41,WIN,London/NY overlap
2026-08-27T16:46:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.27,159.302,WIN,New York
2026-08-27T17:08:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.291,159.31,LOSS,New York
2026-08-28T01:16:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.348,159.355,LOSS,Asia
2026-08-28T02:39:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.437,159.434,LOSS,Asia
2026-08-28T08:50:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.574,159.584,WIN,London
2026-08-28T13:39:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,159.652,159.652,TIE,London/NY overlap
2026-08-28T14:52:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,159.927,159.878,LOSS,London/NY overlap
2026-08-28T17:09:00.000Z,USD/JPY,SEALED,binary_master,5,PUT,160.181,160.143,WIN,New York
2026-08-28T18:43:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,160.172,160.158,LOSS,New York
2026-08-28T20:17:00.000Z,USD/JPY,SEALED,binary_master,5,CALL,160.082,160.096,WIN,New York
2026-08-19T01:35:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.70742,0.70748,WIN,Asia
2026-08-19T01:56:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.70748,0.7076,LOSS,Asia
2026-08-19T05:18:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.70693,0.70688,WIN,Asia
2026-08-19T06:08:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.70697,0.70683,LOSS,Asia
2026-08-19T06:14:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.70678,0.70718,LOSS,Asia
2026-08-19T07:03:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.70767,0.70751,LOSS,London
2026-08-19T08:33:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.70778,0.70783,LOSS,London
2026-08-19T08:47:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.70794,0.70785,LOSS,London
2026-08-19T09:57:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.708,0.70789,LOSS,London
2026-08-19T10:00:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.70798,0.70776,WIN,London
2026-08-19T10:20:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.70802,0.7079,LOSS,London
2026-08-19T14:36:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71247,0.71284,WIN,London/NY overlap
2026-08-20T00:30:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71236,0.71226,WIN,Asia
2026-08-20T02:04:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71158,0.71197,WIN,Asia
2026-08-20T07:11:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71208,0.71211,LOSS,London
2026-08-20T14:13:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.7119,0.7116,LOSS,London/NY overlap
2026-08-20T14:15:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71182,0.71168,WIN,London/NY overlap
2026-08-21T10:12:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71609,0.71614,WIN,London
2026-08-21T11:51:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71636,0.71622,WIN,London
2026-08-21T16:09:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71744,0.7174,WIN,New York
2026-08-24T03:41:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71654,0.71641,WIN,Asia
2026-08-24T09:46:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71621,0.7164,LOSS,London
2026-08-24T13:11:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71638,0.71658,WIN,London/NY overlap
2026-08-24T14:38:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71609,0.71582,WIN,London/NY overlap
2026-08-24T16:29:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.7152,0.71508,LOSS,New York
2026-08-24T16:38:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71508,0.715,WIN,New York
2026-08-25T01:14:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71572,0.71562,LOSS,Asia
2026-08-25T08:07:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71414,0.71396,WIN,London
2026-08-26T00:33:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71656,0.71636,WIN,Asia
2026-08-26T02:14:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71801,0.71798,LOSS,Asia
2026-08-26T13:45:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71764,0.71781,LOSS,London/NY overlap
2026-08-26T14:53:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71683,0.71672,WIN,London/NY overlap
2026-08-26T20:04:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71731,0.71738,WIN,New York
2026-08-26T20:53:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71738,0.71734,WIN,New York
2026-08-26T21:24:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71735,0.71745,WIN,Asia
2026-08-26T23:30:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71814,0.71814,TIE,Asia
2026-08-27T00:59:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71806,0.71816,WIN,Asia
2026-08-27T16:33:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71956,0.71962,WIN,New York
2026-08-27T19:44:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71956,0.7196,WIN,New York
2026-08-28T04:13:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.72008,0.72019,LOSS,Asia
2026-08-28T09:12:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.71952,0.7195,LOSS,London
2026-08-28T12:37:00.000Z,AUD/USD,SEALED,binary_master,5,PUT,0.71936,0.71932,WIN,London/NY overlap
2026-08-28T17:20:00.000Z,AUD/USD,SEALED,binary_master,5,CALL,0.716,0.71595,LOSS,New York
2026-08-19T07:04:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.58752,0.58754,WIN,London
2026-08-19T09:45:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.58807,0.58817,LOSS,London
2026-08-19T11:24:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.5881,0.58808,LOSS,London
2026-08-19T15:16:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59306,0.5931,WIN,London/NY overlap
2026-08-19T23:14:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59363,0.59365,WIN,Asia
2026-08-20T04:43:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59542,0.59532,WIN,Asia
2026-08-20T22:00:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.5943,0.59454,LOSS,Asia
2026-08-21T12:04:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.5985,0.59876,WIN,London/NY overlap
2026-08-21T14:10:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59784,0.59794,LOSS,London/NY overlap
2026-08-21T14:59:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.5972,0.59735,WIN,London/NY overlap
2026-08-21T15:26:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59734,0.59756,LOSS,London/NY overlap
2026-08-21T16:59:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59806,0.5981,LOSS,New York
2026-08-21T17:27:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59806,0.59807,WIN,New York
2026-08-21T20:22:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.5979,0.598,LOSS,New York
2026-08-24T12:48:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59645,0.59668,LOSS,London/NY overlap
2026-08-24T13:44:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59674,0.59689,LOSS,London/NY overlap
2026-08-24T23:43:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59619,0.5963,WIN,Asia
2026-08-25T01:45:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59606,0.59597,WIN,Asia
2026-08-25T08:43:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.5953,0.59539,LOSS,London
2026-08-25T15:28:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59678,0.5969,LOSS,London/NY overlap
2026-08-25T16:30:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59691,0.59696,WIN,New York
2026-08-26T01:00:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59751,0.59761,LOSS,Asia
2026-08-26T20:22:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59428,0.59432,LOSS,New York
2026-08-27T05:10:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59505,0.59496,WIN,Asia
2026-08-27T06:18:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59486,0.5949,WIN,Asia
2026-08-27T07:04:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59498,0.59486,LOSS,London
2026-08-27T07:48:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59436,0.59406,LOSS,London
2026-08-27T13:02:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59476,0.59489,WIN,London/NY overlap
2026-08-27T16:13:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59503,0.5951,LOSS,New York
2026-08-27T19:28:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.59494,0.5949,LOSS,New York
2026-08-27T22:18:00.000Z,NZD/USD,SEALED,binary_master,5,CALL,0.5951,0.59514,WIN,Asia
2026-08-28T00:26:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59554,0.59558,LOSS,Asia
2026-08-28T02:47:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.596,0.59636,LOSS,Asia
2026-08-28T04:35:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59632,0.59628,WIN,Asia
2026-08-28T06:42:00.000Z,NZD/USD,SEALED,binary_master,5,PUT,0.59576,0.59595,LOSS,Asia
