Trade number,Type,Date and time,Signal,Price JPY,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
168,Exit long,2025-01-10 09:00,TP_OR_SL,158.293,0.63,99.88713,-0.16,-0.16,0,0.07,0.07,-0.16,-0.16,4.45,0.04,1
168,Entry long,2025-01-10 08:00,BODY_EXTREME_LONG,158.551,0.63,99.88713,-0.16,-0.16,0,0.07,0.07,-0.16,-0.16,4.45,0.04,1
169,Exit long,2025-01-22 12:00,TP_OR_SL,156.685,0.64,99.93984,0.34,0.34,0,0.34,0.34,-0.07,-0.07,4.79,0.05,3
169,Entry long,2025-01-22 09:00,BODY_EXTREME_LONG,156.156,0.64,99.93984,0.34,0.34,0,0.34,0.34,-0.07,-0.07,4.79,0.05,3
170,Exit long,2025-02-11 09:00,TIME_EXIT,152.296,0.65,99.02555,-0.03,-0.03,0,0.11,0.11,-0.08,-0.08,4.76,0.05,3
170,Entry long,2025-02-11 06:00,BODY_EXTREME_LONG,152.347,0.65,99.02555,-0.03,-0.03,0,0.11,0.11,-0.08,-0.08,4.76,0.05,3
171,Exit long,2025-02-12 11:00,TIME_EXIT,154.628,0.64,98.82688,0.14,0.14,0,0.25,0.25,-0.18,-0.18,4.89,0.05,3
171,Entry long,2025-02-12 08:00,BODY_EXTREME_LONG,154.417,0.64,98.82688,0.14,0.14,0,0.25,0.25,-0.18,-0.18,4.89,0.05,3
172,Exit long,2025-03-03 09:00,TP_OR_SL,150.875,0.66,99.79728,-0.22,-0.22,0,0.06,0.06,-0.22,-0.22,4.67,0.05,3
172,Entry long,2025-03-03 06:00,BODY_EXTREME_LONG,151.208,0.66,99.79728,-0.22,-0.22,0,0.06,0.06,-0.22,-0.22,4.67,0.05,3
173,Exit long,2025-03-12 09:00,TP_OR_SL,148.768,0.67,99.9171,-0.24,-0.24,0,0.02,0.02,-0.24,-0.24,4.43,0.04,1
173,Entry long,2025-03-12 08:00,BODY_EXTREME_LONG,149.13,0.67,99.9171,-0.24,-0.24,0,0.02,0.02,-0.24,-0.24,4.43,0.04,1
174,Exit long,2025-03-19 10:00,TP_OR_SL,149.815,0.66,99.05214,-0.17,-0.18,0,0.05,0.05,-0.17,-0.18,4.26,0.04,1
174,Entry long,2025-03-19 09:00,BODY_EXTREME_LONG,150.079,0.66,99.05214,-0.17,-0.18,0,0.05,0.05,-0.17,-0.18,4.26,0.04,1
175,Exit long,2025-03-24 11:00,TP_OR_SL,150.694,0.66,99.1584,0.3,0.30,0,0.3,0.30,-0.07,-0.07,4.56,0.05,2
175,Entry long,2025-03-24 09:00,BODY_EXTREME_LONG,150.24,0.66,99.1584,0.3,0.30,0,0.3,0.30,-0.07,-0.07,4.56,0.05,2
176,Exit long,2025-03-26 13:00,TP_OR_SL,150.355,0.66,99.36828,-0.13,-0.13,0,0.12,0.12,-0.13,-0.13,4.42,0.04,3
176,Entry long,2025-03-26 10:00,BODY_EXTREME_LONG,150.558,0.66,99.36828,-0.13,-0.13,0,0.12,0.12,-0.13,-0.13,4.42,0.04,3
177,Exit long,2025-03-27 08:00,TP_OR_SL,150.814,0.66,99.67584,-0.14,-0.14,0,0.04,0.05,-0.14,-0.14,4.28,0.04,1
177,Entry long,2025-03-27 07:00,BODY_EXTREME_LONG,151.024,0.66,99.67584,-0.14,-0.14,0,0.04,0.05,-0.14,-0.14,4.28,0.04,1
178,Exit long,2025-03-28 08:00,TP_OR_SL,150.601,0.66,99.53064,-0.13,-0.13,0,0.1,0.10,-0.13,-0.13,4.15,0.04,1
178,Entry long,2025-03-28 07:00,BODY_EXTREME_LONG,150.804,0.66,99.53064,-0.13,-0.13,0,0.1,0.10,-0.13,-0.13,4.15,0.04,1
179,Exit long,2025-04-23 10:00,TP_OR_SL,142.259,0.7,99.8858,-0.3,-0.30,0,0.07,0.07,-0.3,-0.30,3.85,0.04,1
179,Entry long,2025-04-23 09:00,BODY_EXTREME_LONG,142.694,0.7,99.8858,-0.3,-0.30,0,0.07,0.07,-0.3,-0.30,3.85,0.04,1
180,Exit long,2025-04-25 12:00,TIME_EXIT,143.816,0.69,99.1875,0.05,0.05,0,0.19,0.20,-0.09,-0.09,3.89,0.04,3
180,Entry long,2025-04-25 09:00,BODY_EXTREME_LONG,143.75,0.69,99.1875,0.05,0.05,0,0.19,0.20,-0.09,-0.09,3.89,0.04,3
181,Exit long,2025-05-01 08:00,TP_OR_SL,144.184,0.69,99.69258,-0.21,-0.21,0,0.2,0.20,-0.21,-0.21,3.69,0.04,1
181,Entry long,2025-05-01 07:00,BODY_EXTREME_LONG,144.482,0.69,99.69258,-0.21,-0.21,0,0.2,0.20,-0.21,-0.21,3.69,0.04,1
182,Exit long,2025-05-08 12:00,TP_OR_SL,145.681,0.68,98.60952,0.45,0.46,0,0.45,0.46,-0.07,-0.08,4.14,0.04,2
182,Entry long,2025-05-08 10:00,BODY_EXTREME_LONG,145.014,0.68,98.60952,0.45,0.46,0,0.45,0.46,-0.07,-0.08,4.14,0.04,2
183,Exit long,2025-05-27 13:00,TIME_EXIT,144.317,0.69,99.63048,-0.05,-0.05,0,0.03,0.03,-0.12,-0.12,4.09,0.04,3
183,Entry long,2025-05-27 10:00,BODY_EXTREME_LONG,144.392,0.69,99.63048,-0.05,-0.05,0,0.03,0.03,-0.12,-0.12,4.09,0.04,3
184,Exit long,2025-05-28 10:00,TIME_EXIT,144.85,0.69,99.65256,0.29,0.29,0,0.38,0.38,-0.08,-0.08,4.38,0.04,3
184,Entry long,2025-05-28 07:00,BODY_EXTREME_LONG,144.424,0.69,99.65256,0.29,0.29,0,0.38,0.38,-0.08,-0.08,4.38,0.04,3
185,Exit long,2025-06-06 11:00,TIME_EXIT,144.882,0.69,99.79125,0.18,0.18,0,0.32,0.32,-0.05,-0.05,4.56,0.05,3
185,Entry long,2025-06-06 08:00,BODY_EXTREME_LONG,144.625,0.69,99.79125,0.18,0.18,0,0.32,0.32,-0.05,-0.05,4.56,0.05,3
186,Exit long,2025-06-09 10:00,TIME_EXIT,144.615,0.69,99.6981,0.09,0.09,0,0.2,0.20,-0.04,-0.04,4.65,0.05,3
186,Entry long,2025-06-09 07:00,BODY_EXTREME_LONG,144.49,0.69,99.6981,0.09,0.09,0,0.2,0.20,-0.04,-0.04,4.65,0.05,3
187,Exit long,2025-06-10 13:00,TIME_EXIT,144.938,0.69,99.91338,0.09,0.09,0,0.17,0.17,-0.01,-0.01,4.74,0.05,3
187,Entry long,2025-06-10 10:00,BODY_EXTREME_LONG,144.802,0.69,99.91338,0.09,0.09,0,0.17,0.17,-0.01,-0.01,4.74,0.05,3
188,Exit long,2025-06-11 08:00,TP_OR_SL,145.087,0.68,98.79176,-0.13,-0.13,0,0.13,0.13,-0.13,-0.13,4.61,0.05,1
188,Entry long,2025-06-11 07:00,BODY_EXTREME_LONG,145.282,0.68,98.79176,-0.13,-0.13,0,0.13,0.13,-0.13,-0.13,4.61,0.05,1
189,Exit long,2025-06-17 13:00,TIME_EXIT,145.248,0.68,98.72648,0.04,0.04,0,0.08,0.08,-0.19,-0.19,4.65,0.05,3
189,Entry long,2025-06-17 10:00,BODY_EXTREME_LONG,145.186,0.68,98.72648,0.04,0.04,0,0.08,0.08,-0.19,-0.19,4.65,0.05,3
190,Exit long,2025-06-20 10:00,TP_OR_SL,145.937,0.68,99.00256,0.23,0.24,0,0.23,0.24,-0.1,-0.10,4.88,0.05,3
190,Entry long,2025-06-20 07:00,BODY_EXTREME_LONG,145.592,0.68,99.00256,0.23,0.24,0,0.23,0.24,-0.1,-0.10,4.88,0.05,3
191,Exit long,2025-07-03 09:00,TP_OR_SL,144.738,0.68,98.60476,-0.18,-0.19,0,0.04,0.05,-0.18,-0.19,4.7,0.05,1
191,Entry long,2025-07-03 08:00,BODY_EXTREME_LONG,145.007,0.68,98.60476,-0.18,-0.19,0,0.04,0.05,-0.18,-0.19,4.7,0.05,1
192,Exit long,2025-07-07 11:00,TIME_EXIT,145.868,0.68,99.00256,0.19,0.19,0,0.21,0.21,-0.01,-0.01,4.89,0.05,3
192,Entry long,2025-07-07 08:00,BODY_EXTREME_LONG,145.592,0.68,99.00256,0.19,0.19,0,0.21,0.21,-0.01,-0.01,4.89,0.05,3
193,Exit long,2025-07-08 10:00,TIME_EXIT,146.917,0.68,99.67984,0.22,0.22,0,0.25,0.26,-0.09,-0.09,5.11,0.05,3
193,Entry long,2025-07-08 07:00,BODY_EXTREME_LONG,146.588,0.68,99.67984,0.22,0.22,0,0.25,0.26,-0.09,-0.09,5.11,0.05,3
194,Exit long,2025-07-10 11:00,TIME_EXIT,146.468,0.68,99.57852,0.02,0.02,0,0.24,0.24,-0.06,-0.06,5.13,0.05,3
194,Entry long,2025-07-10 08:00,BODY_EXTREME_LONG,146.439,0.68,99.57852,0.02,0.02,0,0.24,0.24,-0.06,-0.06,5.13,0.05,3
195,Exit long,2025-07-11 12:00,TIME_EXIT,147.368,0.67,98.68296,0.05,0.05,0,0.16,0.16,-0.02,-0.02,5.19,0.05,3
195,Entry long,2025-07-11 09:00,BODY_EXTREME_LONG,147.288,0.67,98.68296,0.05,0.05,0,0.16,0.16,-0.02,-0.02,5.19,0.05,3
196,Exit long,2025-07-14 10:00,TIME_EXIT,147.464,0.67,98.76604,0.03,0.04,0,0.07,0.07,-0.13,-0.13,5.22,0.05,3
196,Entry long,2025-07-14 07:00,BODY_EXTREME_LONG,147.412,0.67,98.76604,0.03,0.04,0,0.07,0.07,-0.13,-0.13,5.22,0.05,3
197,Exit long,2025-07-15 08:00,TP_OR_SL,147.753,0.67,99.10171,-0.11,-0.11,0,0.16,0.16,-0.11,-0.11,5.11,0.05,1
197,Entry long,2025-07-15 07:00,BODY_EXTREME_LONG,147.913,0.67,99.10171,-0.11,-0.11,0,0.16,0.16,-0.11,-0.11,5.11,0.05,1
198,Exit long,2025-07-29 10:00,TP_OR_SL,148.503,0.67,99.64039,-0.14,-0.14,0,0.06,0.06,-0.14,-0.14,4.97,0.05,3
198,Entry long,2025-07-29 07:00,BODY_EXTREME_LONG,148.717,0.67,99.64039,-0.14,-0.14,0,0.06,0.06,-0.14,-0.14,4.97,0.05,3
199,Exit long,2025-07-30 08:00,TP_OR_SL,148.753,0.67,99.36904,0.3,0.30,0,0.3,0.30,-0.03,-0.03,5.26,0.05,1
199,Entry long,2025-07-30 07:00,BODY_EXTREME_LONG,148.312,0.67,99.36904,0.3,0.30,0,0.3,0.30,-0.03,-0.03,5.26,0.05,1
200,Exit long,2025-07-31 11:00,TIME_EXIT,150.605,0.66,99.12408,0.28,0.28,0,0.3,0.30,-0.01,-0.01,5.54,0.06,3
200,Entry long,2025-07-31 08:00,BODY_EXTREME_LONG,150.188,0.66,99.12408,0.28,0.28,0,0.3,0.30,-0.01,-0.01,5.54,0.06,3
201,Exit long,2025-08-11 10:00,TIME_EXIT,148.048,0.67,99.07022,0.12,0.12,0,0.14,0.14,-0.05,-0.05,5.66,0.06,3
201,Entry long,2025-08-11 07:00,BODY_EXTREME_LONG,147.866,0.67,99.07022,0.12,0.12,0,0.14,0.14,-0.05,-0.05,5.66,0.06,3
202,Exit long,2025-08-18 10:00,TP_OR_SL,147.94,0.67,98.85984,0.26,0.26,0,0.26,0.26,-0.02,-0.02,5.92,0.06,3
202,Entry long,2025-08-18 07:00,BODY_EXTREME_LONG,147.552,0.67,98.85984,0.26,0.26,0,0.26,0.26,-0.02,-0.02,5.92,0.06,3
203,Exit long,2025-08-21 08:00,TP_OR_SL,147.754,0.67,99.11042,-0.12,-0.12,0,0.004,0.00,-0.12,-0.12,5.81,0.06,1
203,Entry long,2025-08-21 07:00,BODY_EXTREME_LONG,147.926,0.67,99.11042,-0.12,-0.12,0,0.004,0.00,-0.12,-0.12,5.81,0.06,1
204,Exit long,2025-09-02 09:00,TP_OR_SL,148.581,0.67,99.71208,-0.16,-0.16,0,0.02,0.02,-0.16,-0.16,5.64,0.06,1
204,Entry long,2025-09-02 08:00,BODY_EXTREME_LONG,148.824,0.67,99.71208,-0.16,-0.16,0,0.02,0.02,-0.16,-0.16,5.64,0.06,1
205,Exit long,2025-09-04 13:00,TIME_EXIT,148.646,0.67,99.65647,-0.06,-0.06,0,0.03,0.03,-0.1,-0.10,5.58,0.06,3
205,Entry long,2025-09-04 10:00,BODY_EXTREME_LONG,148.741,0.67,99.65647,-0.06,-0.06,0,0.03,0.03,-0.1,-0.10,5.58,0.06,3
206,Exit long,2025-09-18 11:00,TIME_EXIT,148.026,0.67,99.02064,0.16,0.16,0,0.32,0.32,0,0.00,5.74,0.06,3
206,Entry long,2025-09-18 08:00,BODY_EXTREME_LONG,147.792,0.67,99.02064,0.16,0.16,0,0.32,0.32,0,0.00,5.74,0.06,3
207,Exit long,2025-09-19 09:00,TP_OR_SL,147.925,0.67,99.27189,-0.16,-0.16,0,0.08,0.08,-0.16,-0.16,5.58,0.06,2
207,Entry long,2025-09-19 07:00,BODY_EXTREME_LONG,148.167,0.67,99.27189,-0.16,-0.16,0,0.08,0.08,-0.16,-0.16,5.58,0.06,2
208,Exit long,2025-09-24 10:00,TIME_EXIT,148.714,0.67,99.49701,0.14,0.14,0,0.19,0.19,-0.05,-0.05,5.72,0.06,3
208,Entry long,2025-09-24 07:00,BODY_EXTREME_LONG,148.503,0.67,99.49701,0.14,0.14,0,0.19,0.19,-0.05,-0.05,5.72,0.06,3
209,Exit long,2025-09-25 10:00,TP_OR_SL,149.585,0.67,99.99415,0.23,0.23,0,0.23,0.23,-0.06,-0.06,5.94,0.06,2
209,Entry long,2025-09-25 08:00,BODY_EXTREME_LONG,149.245,0.67,99.99415,0.23,0.23,0,0.23,0.23,-0.06,-0.06,5.94,0.06,2
210,Exit long,2025-10-07 10:00,TIME_EXIT,151.178,0.66,99.59202,0.19,0.19,0,0.2,0.20,-0.11,-0.11,6.13,0.06,3
210,Entry long,2025-10-07 07:00,BODY_EXTREME_LONG,150.897,0.66,99.59202,0.19,0.19,0,0.2,0.20,-0.11,-0.11,6.13,0.06,3
211,Exit long,2025-10-22 11:00,TIME_EXIT,151.792,0.65,98.7545,-0.09,-0.09,0,0.08,0.08,-0.12,-0.12,6.04,0.06,3
211,Entry long,2025-10-22 08:00,BODY_EXTREME_LONG,151.93,0.65,98.7545,-0.09,-0.09,0,0.08,0.08,-0.12,-0.12,6.04,0.06,3
212,Exit long,2025-10-27 12:00,TIME_EXIT,152.995,0.65,99.5215,-0.07,-0.08,0,0.05,0.05,-0.09,-0.09,5.97,0.06,3
212,Entry long,2025-10-27 09:00,BODY_EXTREME_LONG,153.11,0.65,99.5215,-0.07,-0.08,0,0.05,0.05,-0.09,-0.09,5.97,0.06,3
213,Exit long,2025-10-30 10:00,TIME_EXIT,154.288,0.64,98.63616,0.11,0.11,0,0.21,0.21,-0.04,-0.04,6.07,0.06,3
213,Entry long,2025-10-30 07:00,BODY_EXTREME_LONG,154.119,0.64,98.63616,0.11,0.11,0,0.21,0.21,-0.04,-0.04,6.07,0.06,3
214,Exit long,2025-11-03 09:00,TP_OR_SL,154.123,0.64,98.72128,-0.08,-0.08,0,0.01,0.01,-0.08,-0.08,5.99,0.06,1
214,Entry long,2025-11-03 08:00,BODY_EXTREME_LONG,154.252,0.64,98.72128,-0.08,-0.08,0,0.01,0.01,-0.08,-0.08,5.99,0.06,1
215,Exit long,2025-11-12 10:00,TP_OR_SL,154.779,0.64,99.16416,-0.11,-0.11,0,0.07,0.07,-0.11,-0.11,5.89,0.06,2
215,Entry long,2025-11-12 08:00,BODY_EXTREME_LONG,154.944,0.64,99.16416,-0.11,-0.11,0,0.07,0.07,-0.11,-0.11,5.89,0.06,2
216,Exit long,2025-11-17 12:00,TIME_EXIT,155.16,0.64,99.22304,0.08,0.08,0,0.18,0.18,-0.02,-0.02,5.96,0.06,3
216,Entry long,2025-11-17 09:00,BODY_EXTREME_LONG,155.036,0.64,99.22304,0.08,0.08,0,0.18,0.18,-0.02,-0.02,5.96,0.06,3
217,Exit long,2025-11-19 12:00,TIME_EXIT,156.756,0.63,98.67312,0.08,0.08,0,0.15,0.16,-0.1,-0.10,6.05,0.06,3
217,Entry long,2025-11-19 09:00,BODY_EXTREME_LONG,156.624,0.63,98.67312,0.08,0.08,0,0.15,0.16,-0.1,-0.10,6.05,0.06,3
218,Exit long,2025-11-20 08:00,TP_OR_SL,157.279,0.63,99.2313,-0.15,-0.15,0,0.24,0.24,-0.15,-0.15,5.9,0.06,2
218,Entry long,2025-11-20 06:00,BODY_EXTREME_LONG,157.51,0.63,99.2313,-0.15,-0.15,0,0.24,0.24,-0.15,-0.15,5.9,0.06,2
219,Exit long,2025-12-08 09:00,TP_OR_SL,155.421,0.64,99.57568,-0.11,-0.11,0,0.05,0.05,-0.11,-0.11,5.8,0.06,3
219,Entry long,2025-12-08 06:00,BODY_EXTREME_LONG,155.587,0.64,99.57568,-0.11,-0.11,0,0.05,0.05,-0.11,-0.11,5.8,0.06,3
220,Exit long,2025-12-31 11:00,TP_OR_SL,156.69,0.63,98.79156,-0.08,-0.08,0,0.12,0.12,-0.08,-0.08,5.72,0.06,3
220,Entry long,2025-12-31 08:00,BODY_EXTREME_LONG,156.812,0.63,98.79156,-0.08,-0.08,0,0.12,0.12,-0.08,-0.08,5.72,0.06,3
221,Exit long,2026-01-08 11:00,TIME_EXIT,156.904,0.63,98.88732,-0.04,-0.04,0,0.07,0.07,-0.07,-0.07,5.68,0.06,3
221,Entry long,2026-01-08 08:00,BODY_EXTREME_LONG,156.964,0.63,98.88732,-0.04,-0.04,0,0.07,0.07,-0.07,-0.07,5.68,0.06,3
222,Exit long,2026-01-09 12:00,TIME_EXIT,158.053,0.63,99.49527,0.08,0.08,0,0.16,0.16,-0.07,-0.07,5.76,0.06,3
222,Entry long,2026-01-09 09:00,BODY_EXTREME_LONG,157.929,0.63,99.49527,0.08,0.08,0,0.16,0.16,-0.07,-0.07,5.76,0.06,3
223,Exit long,2026-01-15 10:00,TP_OR_SL,158.613,0.62,98.47336,-0.13,-0.14,0,0.03,0.03,-0.13,-0.14,5.63,0.06,2
223,Entry long,2026-01-15 08:00,BODY_EXTREME_LONG,158.828,0.62,98.47336,-0.13,-0.14,0,0.03,0.03,-0.13,-0.14,5.63,0.06,2
224,Exit long,2026-02-02 11:00,TIME_EXIT,155.506,0.64,99.34592,0.18,0.18,0,0.3,0.31,-0.05,-0.05,5.8,0.06,3
224,Entry long,2026-02-02 08:00,BODY_EXTREME_LONG,155.228,0.64,99.34592,0.18,0.18,0,0.3,0.31,-0.05,-0.05,5.8,0.06,3
225,Exit long,2026-02-04 07:00,TP_OR_SL,156.651,0.63,98.7966,-0.11,-0.11,0,0.003,0.00,-0.11,-0.11,5.7,0.06,1
225,Entry long,2026-02-04 06:00,BODY_EXTREME_LONG,156.82,0.63,98.7966,-0.11,-0.11,0,0.003,0.00,-0.11,-0.11,5.7,0.06,1
226,Exit long,2026-02-18 09:00,TP_OR_SL,154.358,0.64,98.52416,0.26,0.27,0,0.26,0.27,-0.02,-0.02,5.96,0.06,1
226,Entry long,2026-02-18 08:00,BODY_EXTREME_LONG,153.944,0.64,98.52416,0.26,0.27,0,0.26,0.27,-0.02,-0.02,5.96,0.06,1
227,Exit long,2026-02-19 10:00,TP_OR_SL,154.965,0.64,99.33824,-0.16,-0.16,0,0.03,0.03,-0.16,-0.16,5.8,0.06,1
227,Entry long,2026-02-19 09:00,BODY_EXTREME_LONG,155.216,0.64,99.33824,-0.16,-0.16,0,0.03,0.03,-0.16,-0.16,5.8,0.06,1
228,Exit long,2026-03-02 10:00,TIME_EXIT,157.734,0.63,99.15066,0.22,0.22,0,0.23,0.24,-0.02,-0.02,6.02,0.06,3
228,Entry long,2026-03-02 07:00,BODY_EXTREME_LONG,157.382,0.63,99.15066,0.22,0.22,0,0.23,0.24,-0.02,-0.02,6.02,0.06,3
229,Exit long,2026-03-05 10:00,TP_OR_SL,157.518,0.63,99.39132,-0.15,-0.16,0,0.01,0.01,-0.15,-0.16,5.87,0.06,2
229,Entry long,2026-03-05 08:00,BODY_EXTREME_LONG,157.764,0.63,99.39132,-0.15,-0.16,0,0.01,0.01,-0.15,-0.16,5.87,0.06,2
230,Exit long,2026-03-11 10:00,TIME_EXIT,158.689,0.63,99.85626,0.12,0.12,0,0.12,0.12,-0.12,-0.12,5.99,0.06,3
230,Entry long,2026-03-11 07:00,BODY_EXTREME_LONG,158.502,0.63,99.85626,0.12,0.12,0,0.12,0.12,-0.12,-0.12,5.99,0.06,3
231,Exit long,2026-03-12 12:00,TIME_EXIT,159.211,0.62,98.57938,0.13,0.13,0,0.18,0.18,-0.03,-0.03,6.12,0.06,3
231,Entry long,2026-03-12 09:00,BODY_EXTREME_LONG,158.999,0.62,98.57938,0.13,0.13,0,0.18,0.18,-0.03,-0.03,6.12,0.06,3
232,Exit long,2026-03-26 09:00,TP_OR_SL,159.505,0.62,98.98796,-0.09,-0.10,0,0.03,0.03,-0.09,-0.10,6.02,0.06,2
232,Entry long,2026-03-26 07:00,BODY_EXTREME_LONG,159.658,0.62,98.98796,-0.09,-0.10,0,0.03,0.03,-0.09,-0.10,6.02,0.06,2
233,Exit long,2026-04-06 13:00,TIME_EXIT,159.774,0.62,99.01896,0.04,0.04,0,0.06,0.06,-0.05,-0.05,6.06,0.06,3
233,Entry long,2026-04-06 10:00,BODY_EXTREME_LONG,159.708,0.62,99.01896,0.04,0.04,0,0.06,0.06,-0.05,-0.05,6.06,0.06,3
234,Exit long,2026-04-07 12:00,TIME_EXIT,159.908,0.62,99.1318,0.01,0.01,0,0.09,0.09,-0.07,-0.07,6.08,0.06,3
234,Entry long,2026-04-07 09:00,BODY_EXTREME_LONG,159.89,0.62,99.1318,0.01,0.01,0,0.09,0.09,-0.07,-0.07,6.08,0.06,3
235,Exit long,2026-04-13 08:00,TP_OR_SL,159.705,0.62,99.1039,-0.09,-0.09,0,0.01,0.01,-0.09,-0.09,5.99,0.06,1
235,Entry long,2026-04-13 07:00,BODY_EXTREME_LONG,159.845,0.62,99.1039,-0.09,-0.09,0,0.01,0.01,-0.09,-0.09,5.99,0.06,1
236,Exit long,2026-04-21 13:00,TP_OR_SL,159.209,0.62,98.81374,-0.1,-0.11,0,0.15,0.15,-0.1,-0.11,5.88,0.06,3
236,Entry long,2026-04-21 10:00,BODY_EXTREME_LONG,159.377,0.62,98.81374,-0.1,-0.11,0,0.15,0.15,-0.1,-0.11,5.88,0.06,3
237,Exit long,2026-04-22 13:00,TIME_EXIT,159.443,0.62,98.82428,0.03,0.03,0,0.09,0.09,-0.02,-0.02,5.91,0.06,3
237,Entry long,2026-04-22 10:00,BODY_EXTREME_LONG,159.394,0.62,98.82428,0.03,0.03,0,0.09,0.09,-0.02,-0.02,5.91,0.06,3
238,Exit long,2026-04-28 08:00,TP_OR_SL,159.588,0.62,99.04996,-0.11,-0.11,0,0.02,0.02,-0.11,-0.11,5.81,0.06,1
238,Entry long,2026-04-28 07:00,BODY_EXTREME_LONG,159.758,0.62,99.04996,-0.11,-0.11,0,0.02,0.02,-0.11,-0.11,5.81,0.06,1
239,Exit long,2026-04-29 09:00,TP_OR_SL,160.077,0.62,99.10576,0.14,0.14,0,0.14,0.14,-0.02,-0.02,5.95,0.06,2
239,Entry long,2026-04-29 07:00,BODY_EXTREME_LONG,159.848,0.62,99.10576,0.14,0.14,0,0.14,0.14,-0.02,-0.02,5.95,0.06,2
240,Exit long,2026-05-14 13:00,TIME_EXIT,158.194,0.63,99.63828,0.02,0.02,0,0.03,0.03,-0.05,-0.05,5.98,0.06,3
240,Entry long,2026-05-14 10:00,BODY_EXTREME_LONG,158.156,0.63,99.63828,0.02,0.02,0,0.03,0.03,-0.05,-0.05,5.98,0.06,3
241,Exit long,2026-05-15 12:00,TIME_EXIT,158.708,0.63,99.9747,0.01,0.01,0,0.04,0.04,-0.09,-0.09,5.99,0.06,3
241,Entry long,2026-05-15 09:00,BODY_EXTREME_LONG,158.69,0.63,99.9747,0.01,0.01,0,0.04,0.04,-0.09,-0.09,5.99,0.06,3
242,Exit long,2026-05-20 10:00,TP_OR_SL,158.981,0.62,98.64448,-0.08,-0.08,0,0.04,0.04,-0.08,-0.08,5.91,0.06,1
242,Entry long,2026-05-20 09:00,BODY_EXTREME_LONG,159.104,0.62,98.64448,-0.08,-0.08,0,0.04,0.04,-0.08,-0.08,5.91,0.06,1
243,Exit long,2026-05-26 12:00,TIME_EXIT,159.308,0.62,98.75298,0.02,0.02,0,0.06,0.07,-0.03,-0.03,5.93,0.06,3
243,Entry long,2026-05-26 09:00,BODY_EXTREME_LONG,159.279,0.62,98.75298,0.02,0.02,0,0.06,0.07,-0.03,-0.03,5.93,0.06,3
244,Exit long,2026-05-27 13:00,TIME_EXIT,159.526,0.62,98.89682,0.01,0.01,0,0.04,0.04,-0.05,-0.05,5.94,0.06,3
244,Entry long,2026-05-27 10:00,BODY_EXTREME_LONG,159.511,0.62,98.89682,0.01,0.01,0,0.04,0.04,-0.05,-0.05,5.94,0.06,3
245,Exit long,2026-06-01 09:00,TP_OR_SL,159.625,0.62,98.8838,0.08,0.08,0,0.08,0.08,-0.03,-0.03,6.02,0.06,2
245,Entry long,2026-06-01 07:00,BODY_EXTREME_LONG,159.49,0.62,98.8838,0.08,0.08,0,0.08,0.08,-0.03,-0.03,6.02,0.06,2
246,Exit long,2026-06-02 11:00,TIME_EXIT,159.878,0.62,99.06608,0.06,0.06,0,0.07,0.08,-0.01,-0.01,6.08,0.06,3
246,Entry long,2026-06-02 08:00,BODY_EXTREME_LONG,159.784,0.62,99.06608,0.06,0.06,0,0.07,0.08,-0.01,-0.01,6.08,0.06,3
247,Exit long,2026-06-03 11:00,TIME_EXIT,159.97,0.62,99.1504,0.03,0.03,0,0.05,0.05,-0.02,-0.02,6.11,0.06,3
247,Entry long,2026-06-03 08:00,BODY_EXTREME_LONG,159.92,0.62,99.1504,0.03,0.03,0,0.05,0.05,-0.02,-0.02,6.11,0.06,3
248,Exit long,2026-06-04 13:00,TIME_EXIT,159.993,0.62,99.19194,0.004,0.00,0,0.03,0.03,-0.03,-0.03,6.11,0.06,3
248,Entry long,2026-06-04 10:00,BODY_EXTREME_LONG,159.987,0.62,99.19194,0.004,0.00,0,0.03,0.03,-0.03,-0.03,6.11,0.06,3
249,Exit long,2026-06-05 09:00,TP_OR_SL,160.126,0.62,99.33268,-0.05,-0.05,0,0.03,0.03,-0.05,-0.05,6.06,0.06,1
249,Entry long,2026-06-05 08:00,BODY_EXTREME_LONG,160.214,0.62,99.33268,-0.05,-0.05,0,0.03,0.03,-0.05,-0.05,6.06,0.06,1
250,Exit long,2026-06-09 12:00,TP_OR_SL,160.419,0.62,99.35686,0.1,0.10,0,0.1,0.10,-0.02,-0.02,6.16,0.06,2
250,Entry long,2026-06-09 10:00,BODY_EXTREME_LONG,160.253,0.62,99.35686,0.1,0.10,0,0.1,0.10,-0.02,-0.02,6.16,0.06,2
251,Exit long,2026-06-10 13:00,TIME_EXIT,160.506,0.62,99.50008,0.01,0.01,0,0.04,0.04,-0.03,-0.03,6.18,0.06,3
251,Entry long,2026-06-10 10:00,BODY_EXTREME_LONG,160.484,0.62,99.50008,0.01,0.01,0,0.04,0.04,-0.03,-0.03,6.18,0.06,3
252,Exit long,2026-06-16 12:00,TIME_EXIT,160.395,0.62,99.44552,-0.001,0.00,0,0.04,0.04,-0.04,-0.04,6.18,0.06,3
252,Entry long,2026-06-16 09:00,BODY_EXTREME_LONG,160.396,0.62,99.44552,-0.001,0.00,0,0.04,0.04,-0.04,-0.04,6.18,0.06,3
